Longitude,Latitude,datetime,UHI Index,NDVI,NDWI,NDBI,LST
-73.9081,40.81007833,24-07-2021 15:55,1.015263105,0.1105694659871482,-0.1370235934664246,0.2546103509815586,39.836345540000025
-73.90800833,40.81006,24-07-2021 15:55,1.01309939,0.092044528916644,-0.0992074337250615,0.1456186935740839,39.81583741999998
-73.90791833,40.81004,24-07-2021 15:55,1.01309939,0.0916463909164639,-0.1491178144564598,0.1436751139857915,39.81583741999998
-73.90782333,40.810025,24-07-2021 15:55,1.01309939,0.0649770827716365,-0.1396422388920946,0.2185181521416559,39.81583741999998
-73.907525,40.80997833,24-07-2021 15:55,1.010935675,0.0768273716951788,-0.1067774936061381,0.1533382245047689,39.91496000000001
-73.90740667,40.809905,24-07-2021 15:55,1.03269303,0.0479638009049773,-0.0924528301886792,0.1516483516483516,40.21574576
-73.90739667,40.80987,24-07-2021 15:55,1.030529316,0.0479638009049773,-0.0924528301886792,0.1516483516483516,40.21574576
-73.90739833,40.80982833,24-07-2021 15:55,1.030529316,0.0479638009049773,-0.0924528301886792,0.1516483516483516,40.21574576
-73.90741167,40.80977667,24-07-2021 15:55,1.026201886,0.0254901960784313,-0.0544354838709677,0.1246861924686192,40.21574576
-73.907465,40.80964333,24-07-2021 15:55,1.026201886,0.0212914485165794,-0.0682730923694779,0.1312351543942992,40.49944142000004
-73.90749167,40.80957167,24-07-2021 15:55,1.026201886,0.0134987230937614,-0.0680507497116493,0.1566484517304189,40.78997312000001
-73.90751833,40.80950167,24-07-2021 15:55,1.028365601,-0.0149611011370436,-0.0605670103092783,0.0729372007885102,40.78997312000001
-73.90753833,40.80944167,24-07-2021 15:55,1.028365601,-0.0104141438604989,-0.0227784730913642,-0.0174302788844621,40.78997312000001
-73.90755,40.80939833,24-07-2021 15:55,1.028365601,-0.0104141438604989,-0.0227784730913642,-0.0174302788844621,40.78997312000001
-73.90761333,40.80920333,24-07-2021 15:55,1.04134789,0.0118639599261798,-0.0783928069682495,0.1257403189066059,41.08050481999999
-73.90763833,40.80913833,24-07-2021 15:55,1.04134789,0.046685878962536,-0.0854751942618051,0.152787497084208,41.08050481999999
-73.90766,40.80906667,24-07-2021 15:55,1.03702046,0.3388429752066115,-0.3302052785923753,-0.0455226460758326,41.67865832000001
-73.90768,40.80899,24-07-2021 15:55,1.03702046,0.3858356940509915,-0.3588888888888888,-0.0831395992472047,41.67865832000001
-73.90770167,40.80891167,24-07-2021 15:55,1.039184175,0.2055063913470993,-0.2138613861386138,0.017890520694259,41.67865832000001
-73.90772667,40.808825,24-07-2021 15:55,1.039184175,0.0328299409061063,-0.0919819507115584,0.095717160103478,42.020460319999984
-73.90775667,40.808735,24-07-2021 15:55,1.026201886,-0.0461114934618031,-0.0047118521203334,0.1167755297116456,42.07856665999998
-73.907785,40.80864333,24-07-2021 15:55,1.026201886,-0.0566441040256501,0.0217953454008127,0.1392816512270437,42.07856665999998
-73.90781833,40.80855,24-07-2021 15:55,1.024038171,-0.0178117048346055,-0.0392307692307692,0.1269789983844911,41.70942050000002
-73.90785667,40.80845667,24-07-2021 15:55,1.024038171,0.0163458045768252,-0.0790590050134978,0.0617035546613011,41.70942050000002
-73.90789333,40.80836,24-07-2021 15:55,1.024038171,0.022264631043257,-0.0596768875700626,0.0715007944532717,41.70942050000002
-73.90792833,40.80826167,24-07-2021 15:55,1.024038171,0.0274483226025076,-0.0859598853868194,0.1004302032339415,40.42766300000005
-73.90800833,40.80806667,24-07-2021 15:55,1.019710741,0.009480122324159,-0.0634664948453608,-0.1633480176211453,40.42766300000005
-73.90802667,40.80797667,24-07-2021 15:55,1.015383311,-0.0001528818223513,-0.0594524542361898,-0.0732748010174776,39.19033976000003
-73.90804667,40.807885,24-07-2021 15:55,1.015383311,0.0046272493573264,-0.0585048754062838,-0.0186810322356416,39.19033976000003
-73.90808667,40.80778833,24-07-2021 15:55,1.006728452,-0.000821692686935,-0.0585418933623503,0.0229007633587786,39.19033976000003
-73.90813,40.80769167,24-07-2021 15:55,1.006728452,0.0093286033372749,-0.0717075892857142,0.0458328157992795,38.506735760000026
-73.90817333,40.80759667,24-07-2021 15:55,1.004564737,0.0362271540469973,-0.1005199306759098,-0.0088172213837477,38.506735760000026
-73.90821333,40.8075,24-07-2021 15:55,1.004564737,0.2690677966101695,-0.2867883995703544,-0.0706784836523422,38.506735760000026
-73.908245,40.80741333,24-07-2021 15:55,1.004564737,0.2371617302365224,-0.2567099567099567,-0.0740912034039404,38.16493376000005
-73.90827,40.80732833,24-07-2021 15:55,1.004564737,0.1471742543171114,-0.1729534510433386,-0.0775043774767302,38.16493376000005
-73.90829833,40.80723833,24-07-2021 15:55,1.000237307,0.1428571428571428,-0.1653290529695024,-0.1464666403474141,38.16493376000005
-73.90836333,40.80704833,24-07-2021 15:56,1.000237307,0.6733574007220217,-0.6083275503122831,-0.2762114537444934,38.08290127999999
-73.90839667,40.806955,24-07-2021 15:56,1.000357514,0.7402563770555484,-0.637626416473742,-0.3431940835498701,38.08290127999999
-73.90842833,40.80687167,24-07-2021 15:56,1.000357514,0.6811200217479951,-0.5958709677419355,-0.3020317928202968,38.20253198
-73.908455,40.80679667,24-07-2021 15:56,1.004684943,0.5681121331581253,-0.5325342465753424,-0.236614853195164,38.20253198
-73.90848,40.80674,24-07-2021 15:56,1.004684943,0.777299880525687,-0.6968176114976616,-0.3630199743448781,38.20253198
-73.90849667,40.80669667,24-07-2021 15:56,1.004684943,0.777299880525687,-0.6968176114976616,-0.3630199743448781,38.20253198
-73.90853,40.80663333,24-07-2021 15:56,1.006848658,0.6222305670296658,-0.5716711132670386,-0.301727601446364,38.56826011999999
-73.90859333,40.80654167,24-07-2021 15:56,1.004684943,0.7145047923322684,-0.6349012917377529,-0.3596837944664031,38.60244032000003
-73.90863333,40.80648333,24-07-2021 15:56,1.004684943,0.4348118279569892,-0.3836681788723266,-0.1495490644770494,38.60244032000003
-73.908675,40.80643,24-07-2021 15:56,1.004684943,0.6538724218003005,-0.5839874411302983,-0.3142298925431455,38.60244032000003
-73.90871333,40.80638833,24-07-2021 15:56,1.004684943,0.1762807583703106,-0.1829614604462474,0.0811406963919962,39.06387302000002
-73.90875333,40.80634667,24-07-2021 15:56,1.004684943,0.3081341486010747,-0.2806094685289316,-0.0142220945266484,39.06387302000002
-73.9088,40.80631167,24-07-2021 15:56,1.004684943,0.1205724508050089,-0.1552932497233493,0.045558433643151,39.06387302000002
-73.90885167,40.80628333,24-07-2021 15:56,1.004684943,0.2035727577223669,-0.2162467092892064,-0.0112570356472795,38.44862942000003
-73.90889833,40.80626,24-07-2021 15:56,1.004684943,0.2035727577223669,-0.2162467092892064,-0.0112570356472795,38.44862942000003
-73.90893667,40.80624833,24-07-2021 15:56,1.004684943,0.2918901861786052,-0.2878263604907203,-0.1284454244762954,38.44862942000003
-73.90896333,40.80624333,24-07-2021 15:56,1.004684943,0.2918901861786052,-0.2878263604907203,-0.1284454244762954,38.44862942000003
-73.909165,40.80621667,24-07-2021 15:56,1.015503518,0.1112865035516969,-0.0944422852701127,0.059609283686759,37.32410084000003
-73.909225,40.806185,24-07-2021 15:56,1.015503518,0.0932145305003427,-0.1038062283737024,-0.0026716957410026,37.32410084000003
-73.90930167,40.80615,24-07-2021 15:56,1.015503518,0.1772870662460567,-0.1836346336822074,-0.0431865828092243,37.32410084000003
-73.90947667,40.80609667,24-07-2021 15:56,1.015503518,0.2564197990323781,-0.2379904657132379,0.0069127812913663,37.71033710000006
-73.90954667,40.80606833,24-07-2021 15:56,1.013339803,0.1681203007518797,-0.1730594986408939,0.2512049354154617,37.71033710000006
-73.909595,40.80603667,24-07-2021 15:56,1.013339803,0.0796586059743954,-0.1265306122448979,0.2625698324022346,37.71033710000006
-73.90964667,40.80601333,24-07-2021 15:56,1.011176088,0.0020267531414673,-0.0514674606550404,0.025044369946756,36.36705524000001
-73.9097,40.80599,24-07-2021 15:56,1.011176088,0.0020267531414673,-0.0514674606550404,0.025044369946756,36.36705524000001
-73.90976,40.80597167,24-07-2021 15:56,1.004684943,-0.003831417624521,-0.0336890562879263,0.0466081250603107,36.36705524000001
-73.90987167,40.80591167,24-07-2021 15:56,1.004684943,0.0171612441902037,-0.0425064126053499,0.3118045476536042,36.36705524000001
-73.90990833,40.80590333,24-07-2021 15:56,1.004684943,0.0181063314496597,-0.0577522166307213,0.1025719223340449,35.70395936
-73.90994667,40.805895,24-07-2021 15:56,1.002521229,0.0181063314496597,-0.0577522166307213,0.1025719223340449,35.70395936
-73.90998333,40.80588667,24-07-2021 15:57,1.002521229,0.0181063314496597,-0.0577522166307213,0.1025719223340449,35.70395936
-73.910005,40.80574833,24-07-2021 15:57,1.011296294,0.0127531882970742,-0.0444874274661508,0.3577545195052331,36.76012753999999
-73.90990833,40.80571167,24-07-2021 15:57,1.011296294,0.0060468631897203,-0.0378167641325536,0.3052329374918439,36.76012753999999
-73.90979167,40.80562667,24-07-2021 15:57,1.011296294,-0.0215169445938676,0.0024677817384151,0.0131561101315611,37.13952776000002
-73.90964,40.80555333,24-07-2021 15:57,1.013460009,-0.0065390004670714,-0.01941049604601,-0.0649643259481787,37.918836320000025
-73.90940833,40.80539,24-07-2021 15:57,1.013460009,0.0292924740874267,-0.0339520144861928,0.1879111111111111,38.212786040000026
-73.90931,40.80531333,24-07-2021 15:57,1.011296294,0.0311153662039253,-0.0441105186621425,0.2597938144329897,38.37343298000002
-73.90921167,40.80523667,24-07-2021 15:57,1.011296294,0.1570881226053639,-0.1977337110481586,0.0679012345679012,38.37343298000002
-73.90911833,40.80516667,24-07-2021 15:57,1.011296294,0.0044296788482834,-0.058343057176196,-0.1993388429752066,38.37343298000002
-73.90902667,40.80509833,24-07-2021 15:57,1.011296294,-0.0071118135124456,-0.0543318649045521,0.1006531269571441,38.37343298000002
-73.90895333,40.80503167,24-07-2021 15:58,1.015623724,0.0138274336283185,-0.0684931506849315,0.2531323214831414,38.937406280000005
-73.90889167,40.80498833,24-07-2021 15:58,1.015623724,0.0177732379979571,-0.0665810318989509,0.1050031438067008,38.937406280000005
-73.90883167,40.804955,24-07-2021 15:58,1.015623724,0.0334298499605159,-0.0747330960854092,0.2172265975476024,38.937406280000005
-73.90870167,40.80489167,24-07-2021 15:58,1.019951154,0.0381633870005963,-0.0554713549560472,-0.0266086828333456,40.130295260000025
-73.90863833,40.80486167,24-07-2021 15:58,1.019951154,0.0696378830083565,-0.126099706744868,0.2197284566361873,40.130295260000025
-73.90858,40.80483667,24-07-2021 15:58,1.019951154,0.0696378830083565,-0.126099706744868,0.2197284566361873,40.130295260000025
-73.90852667,40.804815,24-07-2021 15:58,1.019951154,0.2682926829268293,-0.2981969486823855,0.0529191541030051,40.23283586000002
-73.90847333,40.80479667,24-07-2021 15:58,1.017787439,0.3478408704522271,-0.3671322641834799,-0.0420609884332281,40.37981072000002
-73.90842333,40.80478,24-07-2021 15:58,1.017787439,0.5240524781341108,-0.4725352112676056,-0.068745208280092,40.37981072000002
-73.90837333,40.80476667,24-07-2021 15:58,1.017787439,0.5240524781341108,-0.4725352112676056,-0.068745208280092,40.37981072000002
-73.908315,40.80474,24-07-2021 15:58,1.017787439,0.3026126311458547,-0.3280201342281879,-0.0063572790845518,40.37981072000002
-73.90824,40.80463667,24-07-2021 15:58,1.017787439,0.0842422835924808,-0.1169017451589768,0.1446356645917246,40.41740894000003
-73.90812,40.804555,24-07-2021 15:58,1.013460009,0.1381553769613471,-0.1580996884735202,0.0830892554339448,40.41740894000003
-73.90805,40.80449833,24-07-2021 15:58,1.013460009,0.1280746395250212,-0.1150702158876545,-0.1069496462754889,40.67376044000002
-73.90797167,40.80446,24-07-2021 15:58,1.013460009,0.0258706467661691,-0.0844070470681041,0.0199619771863117,40.67376044000002
-73.90789,40.80441167,24-07-2021 15:58,1.011296294,0.0289522058823529,-0.0970112689857912,0.1371868978805395,40.67376044000002
-73.90774667,40.80431833,24-07-2021 15:58,1.011296294,-0.0055401662049861,-0.0254701261604379,-0.186940349910456,40.67376044000002
-73.90767833,40.804275,24-07-2021 15:58,1.011296294,0.0399370450521345,-0.0792160065332788,0.0550589917769038,42.43745876000003
-73.907605,40.804235,24-07-2021 15:58,1.011296294,0.0124453414059872,-0.0669975186104218,0.0290322580645161,42.96383384000001
-73.907515,40.80420833,24-07-2021 15:58,1.011296294,0.0130065032516258,-0.0555121188428459,0.2233940556088207,42.96383384000001
-73.90745167,40.804175,24-07-2021 15:58,1.013460009,0.0130065032516258,-0.0555121188428459,0.2233940556088207,43.09371859999999
-73.90736167,40.804135,24-07-2021 15:58,1.013460009,0.007076010043369,-0.0657004830917874,0.0729144778314772,43.09371859999999
-73.90721833,40.80409667,24-07-2021 15:58,1.013460009,0.0288259958071278,-0.0717990717990718,0.1306465899025686,43.09371859999999
-73.90718,40.80413667,24-07-2021 15:58,1.013460009,0.0327662255828607,-0.0726439790575916,0.2599616209504459,43.19967722000001
-73.907135,40.80417833,24-07-2021 15:58,1.013460009,0.0194629219019462,-0.0521230612763793,0.1484720650272661,43.19967722000001
-73.90709,40.80422333,24-07-2021 15:58,1.00913258,0.0194629219019462,-0.0521230612763793,0.1484720650272661,43.19967722000001
-73.90704333,40.80427167,24-07-2021 15:58,1.00913258,0.0034398034398034,-0.0199800199800199,0.1736139214892756,42.4272047
-73.906985,40.80432667,24-07-2021 15:58,1.00913258,0.0261437908496732,-0.0569424964936886,0.2123745819397993,42.4272047
-73.90693,40.80438,24-07-2021 15:58,1.00913258,0.0140256639809012,-0.05527950310559,0.1911449654844084,42.4272047
-73.906875,40.80442667,24-07-2021 15:58,1.006968865,0.0140256639809012,-0.05527950310559,0.1911449654844084,42.4272047
-73.90682833,40.80446833,24-07-2021 15:59,1.007089071,0.0019317450096587,-0.0449966420416386,0.205007025162856,42.4272047
-73.90678333,40.8045,24-07-2021 15:59,1.007089071,0.0019317450096587,-0.0449966420416386,0.205007025162856,42.4272047
-73.90674167,40.80451333,24-07-2021 15:59,1.007089071,0.0019317450096587,-0.0449966420416386,0.205007025162856,42.4272047
-73.9067,40.80451,24-07-2021 15:59,1.004925356,0.0019317450096587,-0.0449966420416386,0.205007025162856,42.4272047
-73.90665667,40.80448833,24-07-2021 15:59,1.004925356,0.006168608636052,-0.082196830077405,0.2137118371719336,42.76217066000004
-73.90660667,40.80445333,24-07-2021 15:59,1.007089071,0.006168608636052,-0.082196830077405,0.2137118371719336,42.76217066000004
-73.90655667,40.80441167,24-07-2021 15:59,1.007089071,0.0191983832940383,-0.0610098176718092,0.1945701357466063,42.76217066000004
-73.90649,40.80436667,24-07-2021 15:59,1.007089071,0.0191983832940383,-0.0610098176718092,0.1945701357466063,42.76217066000004
-73.906415,40.80432333,24-07-2021 15:59,1.007089071,0.0156720916214587,-0.0654441985456844,0.1717866797739002,42.76217066000004
-73.90633,40.804275,24-07-2021 15:59,1.007089071,0.0156720916214587,-0.0654441985456844,0.1717866797739002,43.736306360000015
-73.90624167,40.80422333,24-07-2021 15:59,1.007089071,0.0152466367713004,-0.0262919310970081,0.2176016587950696,43.77732260000005
-73.90606,40.80412,24-07-2021 15:59,1.007089071,0.1227929373996789,-0.151440329218107,0.1436878347360367,40.35930259999998
-73.90597,40.80407,24-07-2021 15:59,1.007089071,0.2790776534418447,-0.3404406538734897,0.1347631609129487,40.35930259999998
-73.90573333,40.80394333,24-07-2021 15:59,1.007089071,-0.0208840932822833,-0.0290835924638741,-0.0811953492841356,40.619072120000055
-73.90568167,40.803915,24-07-2021 15:59,1.007089071,-0.0208840932822833,-0.0290835924638741,-0.0811953492841356,40.619072120000055
-73.90563,40.80389167,24-07-2021 15:59,1.000597926,0.02002002002002,-0.0595269040811021,0.079598058033194,40.619072120000055
-73.90562667,40.803875,24-07-2021 15:59,1.000597926,0.02002002002002,-0.0595269040811021,0.079598058033194,40.619072120000055
-73.905605,40.80382333,24-07-2021 15:59,0.998434212,0.02002002002002,-0.0595269040811021,0.079598058033194,40.619072120000055
-73.90562833,40.803785,24-07-2021 15:59,0.998434212,0.0199004975124378,-0.0677083333333333,0.1080493110949963,40.619072120000055
-73.90566833,40.80373833,24-07-2021 15:59,0.998434212,0.0199004975124378,-0.0677083333333333,0.1080493110949963,40.619072120000055
-73.90572167,40.80368667,24-07-2021 15:59,0.998434212,0.0418470418470418,-0.0959319975713418,0.1188674639980473,39.93546812
-73.90577667,40.80363333,24-07-2021 15:59,1.000597926,0.0578691184424013,-0.0991851643720146,0.0362158167036215,39.93546812
-73.90583167,40.80357833,24-07-2021 15:59,1.000597926,0.0578691184424013,-0.0991851643720146,0.0362158167036215,39.93546812
-73.90588333,40.80352833,24-07-2021 15:59,0.998434212,0.052769583743035,-0.0958717161378369,0.0312170110088976,39.93546812
-73.90592667,40.80348333,24-07-2021 15:59,0.998434212,0.052769583743035,-0.0958717161378369,0.0312170110088976,39.93546812
-73.90596667,40.80344333,24-07-2021 15:59,0.998434212,0.0534947286216321,-0.061369000786782,0.1178682360634297,39.22451996000001
-73.906,40.80340833,24-07-2021 15:59,0.998434212,0.0534947286216321,-0.061369000786782,0.1178682360634297,39.22451996000001
-73.90602333,40.80338333,24-07-2021 15:59,0.996270497,0.0534947286216321,-0.061369000786782,0.1178682360634297,39.22451996000001
-73.90607,40.80331667,24-07-2021 15:59,0.991943067,0.0132759239325439,-0.053731343283582,0.1053381910343735,39.22451996000001
-73.90609333,40.80328,24-07-2021 15:59,0.989779352,0.0132759239325439,-0.053731343283582,0.1053381910343735,39.22451996000001
-73.90617,40.80319667,24-07-2021 15:59,0.989779352,0.0179294389820705,-0.0526315789473684,-0.0044228848623198,40.048262780000016
-73.90625667,40.80311667,24-07-2021 15:59,0.987615637,0.0010520778537611,-0.0353645266594124,0.0082084690553745,39.79191128000002
-73.90634667,40.803035,24-07-2021 15:59,0.987615637,0.0194472876151484,-0.0648610121168923,0.1284818433717369,39.79191128000002
-73.90642833,40.80296167,24-07-2021 15:59,0.987615637,0.0025220680958385,-0.041598427775958,0.1027088036117381,40.74895688000004
-73.90650333,40.802895,24-07-2021 15:59,0.987615637,-0.0020509815411661,-0.0346294046172539,0.131454800459008,39.634682360000056
-73.90665167,40.80274667,24-07-2021 15:59,0.983288207,0.0336574420344053,-0.0609007164790174,0.0486461679669573,39.634682360000056
-73.906725,40.80267333,24-07-2021 15:59,0.985451922,0.0565797838525111,-0.099933818663137,0.1578413985305295,39.897869900000046
-73.9068,40.8026,24-07-2021 15:59,0.985451922,0.054582904222451,-0.0813093980992608,0.1139952411853774,38.28798247999998
-73.90687333,40.80252833,24-07-2021 15:59,0.987615637,0.0251280800195169,-0.0857881136950904,0.1013686911890504,38.28798247999998
-73.90694833,40.80245333,24-07-2021 15:59,0.987615637,0.0221860370445756,-0.0588235294117647,0.0744563214154073,38.28798247999998
-73.90702,40.80237833,24-07-2021 15:59,0.985451922,0.0221860370445756,-0.0588235294117647,0.0744563214154073,38.28798247999998
-73.90709167,40.80230833,24-07-2021 15:59,0.985451922,0.0450503852993479,-0.0701062215477996,0.2462590850790936,36.79430774000002
-73.90714667,40.80225167,24-07-2021 15:59,0.981124492,-0.0249632892804698,-0.0375,0.1255103384696431,36.79430774000002
-73.90718,40.802215,24-07-2021 15:59,0.981124492,-0.0249632892804698,-0.0375,0.1255103384696431,36.79430774000002
-73.907205,40.80219167,24-07-2021 15:59,0.985451922,0.0241102181400688,-0.0436817472698908,0.265642151481888,37.28308460000005
-73.90729,40.80219167,24-07-2021 15:59,0.987615637,0.0241102181400688,-0.0436817472698908,0.265642151481888,37.28308460000005
-73.90734333,40.80221667,24-07-2021 15:59,0.987615637,0.0123904502870958,-0.0597912053147738,0.1585028887214268,37.28308460000005
-73.90740333,40.80225167,24-07-2021 15:59,0.987615637,0.0123904502870958,-0.0597912053147738,0.1585028887214268,37.28308460000005
-73.90747,40.80229667,24-07-2021 15:59,0.987615637,0.0245087215720909,-0.0763163999072141,0.1805015895443306,37.28308460000005
