Longitude,Latitude,datetime,UHI Index,NDVI,NDWI,NDBI,LST,air_temp,rel_humidity,avg_windspeed,wind_direction,solar_flux,wind_dir_sin,wind_dir_cos,building_count_100m,building_area_100m
-73.90939333,40.81240333,2021-07-24 15:53:00-04:00,1.010815469,0.4392833443928334,-0.416952474277315,-0.0419118530082862,36.28502276000006,27.026643965722027,47.03996594858304,2.946712068555948,178.435092656543,614.0657586288811,0.0271909397078035,-0.9639044384366646,11,21218.88207198282
-73.90942,40.81233,2021-07-24 15:53:00-04:00,1.010815469,0.3240038872691934,-0.3039816232771822,0.150093574547723,36.70202119999999,27.026213156293807,47.0393197344407,2.9475736874123952,178.4684803872303,614.0485262517522,0.0266153175665773,-0.9638994150583406,11,21218.88207198282
-73.90945333,40.81223667,2021-07-24 15:53:00-04:00,1.010815469,0.2722563936549045,-0.275974025974026,-0.0143244289585753,36.70202119999999,27.02566658519152,47.03849987778728,2.948666829616961,178.51083964765726,614.0266634076606,0.0258850215061451,-0.9638930418611732,11,21218.88207198282
-73.90947667,40.81216333,2021-07-24 15:53:00-04:00,1.010815469,0.2722563936549045,-0.275974025974026,-0.0143244289585753,36.70202119999999,27.025245478752154,47.03786821812824,2.949509042495692,178.54347539670803,614.0098191500862,0.0253223639261777,-0.9638881316228614,10,19735.796242356744
-73.90949333,40.81209333,2021-07-24 15:53:00-04:00,1.010815469,0.1643356643356643,-0.1885782272456871,0.0636203866432337,36.70202119999999,27.02486019762552,47.03729029643827,2.9502796047489674,178.57333468402246,613.9944079050207,0.0248075740154649,-0.9638836391193706,10,19075.299781101312
-73.90952167,40.81203167,2021-07-24 15:53:00-04:00,1.010815469,0.1191977077363896,-0.1556213017751479,0.0749555950266429,37.09509350000002,27.024480245982247,47.03672036897336,2.9510395080355147,178.6027809363762,613.9792098392898,0.0242999050459957,-0.9638792087593924,10,19075.299781101312
-73.90953,40.81198167,2021-07-24 15:53:00-04:00,1.010815469,0.1113274910743265,-0.1352785145888594,0.1466666666666666,37.09509350000002,27.024215655499976,47.03632348324997,2.95156868900004,178.6232866987515,613.9686262199991,0.0239463748538268,-0.9638761235481452,10,19075.299781101312
-73.90954833,40.81194,2021-07-24 15:54:00-04:00,1.010815469,0.0662315223651372,-0.0854016025014657,-0.0938453963564746,37.09509350000002,27.023961287896828,47.03594193184524,2.95207742420635,178.64300018799605,613.9584515158731,0.0236065038695949,-0.9638731575390002,10,19075.299781101312
-73.90956333,40.8119,2021-07-24 15:54:00-04:00,1.010815469,0.0662315223651372,-0.0854016025014657,-0.0938453963564746,37.09509350000002,27.02372481757184,47.03558722635775,2.9525503648563323,178.66132663818289,613.9489927028734,0.0232905461725473,-0.9638704002179506,10,19075.299781101312
-73.90958167,40.81186333,2021-07-24 15:54:00-04:00,1.010815469,0.0461771385314155,-0.0968253968253968,0.0520178346861781,37.09509350000002,27.02349434891904,47.03524152337856,2.9530113021619115,178.6791879587741,613.9397739567618,0.0229826075558105,-0.9638677128783544,9,18609.487909793093
-73.9096,40.81181167,2021-07-24 15:54:00-04:00,1.012979184,0.0461771385314155,-0.0968253968253968,0.0520178346861781,37.09509350000002,27.023192011720518,47.03478801758077,2.9536159765589773,178.70261909166038,613.9276804688204,0.0225786424283305,-0.963864187528095,10,19632.382418703513
-73.909615,40.81175333,2021-07-24 15:54:00-04:00,1.012979184,0.0582428430404738,-0.0890619708770741,0.0989072569347156,37.44373154000005,27.022867583155744,47.03430137473361,2.9542648336885207,178.7277623054302,613.9147033262295,0.0221451601206222,-0.963860404585306,10,19632.382418703513
-73.90963167,40.8117,2021-07-24 15:54:00-04:00,1.012979184,0.0576970292167935,-0.0796992481203007,0.04,37.44373154000005,27.02256219235143,47.03384328852714,2.9548756152971403,178.75143009276417,613.9024876940572,0.0217371149452589,-0.9638568436290078,10,19632.382418703513
-73.90964667,40.81164333,2021-07-24 15:54:00-04:00,1.012979184,0.0576970292167935,-0.0796992481203007,0.04,37.44373154000005,27.022245793859888,47.03336869078984,2.9555084122802238,178.77595097585865,613.8898317543956,0.0213143619476448,-0.9638531543194896,10,19632.382418703513
-73.90966167,40.81157833,2021-07-24 15:54:00-04:00,1.012979184,0.0032432432432432,-0.0464591790708164,0.0040781283537239,37.44373154000005,27.021889510303627,47.03283426545544,2.9562209793927448,178.80356295146888,613.875580412145,0.0208383168796796,-0.963848999937119,10,19632.382418703513
-73.909675,40.81151,2021-07-24 15:54:00-04:00,1.012979184,0.1240251572327044,-0.1813855103120042,0.0229608572053356,37.49500183999999,27.021522322904733,47.03228348435711,2.956955354190532,178.8320199748831,613.8608929161895,0.0203477027404914,-0.9638447184123902,11,20051.629094019394
-73.90969333,40.81144167,2021-07-24 15:54:00-04:00,1.012979184,0.4478889873043992,-0.4400234914109528,-0.1452592246613732,37.49500183999999,27.021140197521188,47.03171029628178,2.9577196049576284,178.8616346921081,613.8456079008474,0.0198371293475128,-0.963840262705892,11,19052.408240931927
-73.909705,40.81137667,2021-07-24 15:54:00-04:00,1.012979184,0.4478889873043992,-0.4400234914109528,-0.1452592246613732,37.49500183999999,27.020794038825937,47.0311910582389,2.9584119223481307,178.88846199099007,613.8317615530374,0.0193746125214855,-0.9638362263827004,11,18453.26316093073
-73.90971333,40.81132,2021-07-24 15:54:00-04:00,1.012979184,0.5000785545954438,-0.4752781211372064,-0.1320844202039364,37.49500183999999,27.0204978353308,47.03074675299619,2.959004329338408,178.9114177618633,613.8199134132319,0.0189788428866067,-0.9638327725534211,12,22397.32310304336
-73.909745,40.81123,2021-07-24 15:54:00-04:00,1.012979184,0.3694799658994032,-0.3680803951626639,-0.0935330156569094,37.3343549,27.019972061533213,47.02995809229982,2.9600558769335787,178.95216523117617,613.7988824613284,0.0182763349577184,-0.9638266418596038,13,23242.996885995522
-73.909755,40.81120333,2021-07-24 15:54:00-04:00,1.012979184,0.3694799658994032,-0.3680803951626639,-0.0935330156569094,37.3343549,27.019814405777343,47.029721608666016,2.9603711884453108,178.9643835522558,613.7925762310938,0.0180656846380574,-0.963824803542114,13,23242.996885995522
-73.90977,40.81116167,2021-07-24 15:54:00-04:00,1.015142899,0.2409191994069681,-0.2361085471663282,-0.0028455893365283,37.3343549,27.01957000599129,47.02935500898693,2.960859988017429,178.98332453567537,613.7828002396515,0.0177391320629511,-0.9638219537609644,13,23242.996885995522
-73.90978667,40.81111833,2021-07-24 15:54:00-04:00,1.015263105,0.2409191994069681,-0.2361085471663282,-0.0028455893365283,37.3343549,27.01931253963308,47.02896880944962,2.96137492073384,179.0032781784363,613.7725015853232,0.0173951207050398,-0.9638189516193254,14,23353.314630715646
-73.90980833,40.81106,2021-07-24 15:54:00-04:00,1.015263105,0.3234587670136108,-0.3194971063659948,0.0460251046025104,37.3343549,27.018968358655805,47.02845253798371,2.962063282688394,179.02995220417526,613.7587343462321,0.016935246389089,-0.9638149383569696,13,17173.20096835043
-73.909875,40.810865,2021-07-24 15:54:00-04:00,1.019590535,0.2950665916338398,-0.2656278643446379,0.0588876772082878,37.327518860000055,27.01783513473788,47.02675270210682,2.964329730524236,179.11777705781415,613.7134053895154,0.0154210994475686,-0.9638017245967953,12,17279.387025926924
-73.9099,40.81081,2021-07-24 15:54:00-04:00,1.019590535,0.135281711358843,-0.216661285114627,0.1024297284421152,37.29333866000002,27.01749676106633,47.02624514159949,2.9650064778673517,179.14400101735987,613.699870442653,0.0149689845109023,-0.9637977790495168,11,16179.522754882591
-73.90992833,40.81075333,2021-07-24 15:54:00-04:00,1.02175425,0.135281711358843,-0.216661285114627,0.1024297284421152,37.29333866000002,27.01714029249564,47.02571043874346,2.965719415008719,179.17162733158787,613.6856116998257,0.0144926922375807,-0.9637936225098176,11,16179.522754882591
-73.909965,40.810705,2021-07-24 15:54:00-04:00,1.02175425,0.1522368844544576,-0.1672644277795891,0.0575227063314466,37.18396202000002,27.0167982644729,47.02519739670935,2.9664034710542,179.19813450335027,613.6719305789161,0.0140356945724618,-0.9637896343516136,11,16179.522754882591
-73.90995167,40.81062833,2021-07-24 15:54:00-04:00,1.023917965,0.2412698412698412,-0.272372274650179,0.0134981708086287,37.18396202000002,27.01647289864679,47.02470934797018,2.967054202706419,179.22335035487376,613.6589159458716,0.01360095995145,-0.9637858404800518,12,19282.227945824372
-73.90991333,40.8106,2021-07-24 15:54:00-04:00,1.02175425,0.2412698412698412,-0.272372274650179,0.0134981708086287,37.18396202000002,27.016454258494715,47.02468138774207,2.9670914830105724,179.2247949666597,613.6581703397886,0.0135760540799713,-0.9637856231298044,12,19282.227945824372
-73.90974333,40.810515,2021-07-24 15:54:00-04:00,1.02175425,0.2904258725584374,-0.2962367320681891,-0.0225831007358538,37.28650262000002,27.016564948304328,47.024847422456496,2.966870103391348,179.21621650641472,613.662597932173,0.0137239512731309,-0.9637869138090556,11,18121.64697465938
-73.90966667,40.810495,2021-07-24 15:54:00-04:00,1.019590535,0.4067684140676841,-0.3748378728923476,0.0042273367778299,37.28650262000002,27.01670185440824,47.02505278161237,2.966596291183516,179.20560628336125,613.6680741763298,0.0139068771320381,-0.9637885101788416,11,18121.64697465938
-73.90959167,40.81047333,2021-07-24 15:54:00-04:00,1.019590535,0.4067684140676841,-0.3748378728923476,0.0042273367778299,37.99061474000001,27.01682555202895,47.02523832804342,2.966348895942104,179.19601971775654,613.6730220811579,0.0140721545949502,-0.9637899525334094,12,18217.131375047436
-73.90951833,40.810445,2021-07-24 15:54:00-04:00,1.019590535,0.6849942726231386,-0.6229485588194732,-0.158267716535433,37.77869750000002,27.01691235997216,47.02536853995824,2.9661752800556846,179.1892921021578,613.6764943988863,0.0141881422471977,-0.9637909647423158,13,19316.995646091767
-73.90944,40.81042333,2021-07-24 15:54:00-04:00,1.019590535,0.624207492795389,-0.578932623616753,-0.1250623814751971,37.77869750000002,27.017045661299694,47.02556849194954,2.9659086774006083,179.17896124927358,613.6818264519878,0.0143662516165825,-0.9637925190792348,13,19316.995646091767
-73.909385,40.8104,2021-07-24 15:54:00-04:00,1.019590535,0.624207492795389,-0.578932623616753,-0.1250623814751971,37.77869750000002,27.017100587253967,47.02565088088096,2.965798825492062,179.1747044878174,613.6840234901588,0.0144396404361774,-0.9637931595337608,13,19316.995646091767
-73.909345,40.81038,2021-07-24 15:54:00-04:00,1.019590535,0.4823670053795577,-0.4720284908740169,-0.0617574654821791,37.77869750000002,27.01712608536559,47.025689128048384,2.965747829268817,179.17272838416667,613.6850434146237,0.0144737095085969,-0.9637934568500516,13,19316.995646091767
-73.90925333,40.81033333,2021-07-24 15:54:00-04:00,1.01742682,0.3748571428571428,-0.3723085697989448,-0.0945069941999317,37.77869750000002,27.01718042060156,47.025770630902336,2.9656391587968827,179.16851740337918,613.6872168240624,0.0145463090452423,-0.9637940904166096,14,23634.528125080753
-73.90922333,40.81030667,2021-07-24 15:54:00-04:00,1.019590535,0.3748571428571428,-0.3723085697989448,-0.0945069941999317,37.77869750000002,27.017144194428663,47.02571629164299,2.965711611142672,179.1713249317785,613.6857677771466,0.0144979057702815,-0.9637936680076284,16,28731.184409891735
-73.90917333,40.81029333,2021-07-24 15:55:00-04:00,1.019590535,0.1897574123989218,-0.2278164116828929,-0.0350568648141634,37.77869750000002,27.01723113558776,47.02584670338164,2.965537728824479,179.16458699194857,613.6892454235103,0.0146140714177376,-0.9637946817698752,16,28731.184409891735
-73.90911833,40.81028,2021-07-24 15:55:00-04:00,1.019590535,0.1897574123989218,-0.2278164116828929,-0.0350568648141634,37.77869750000002,27.0173330114436,47.0259995171654,2.965333977112797,179.1566916131209,613.693320457744,0.0147501919258715,-0.9637958696755536,16,28731.184409891735
-73.909055,40.81026167,2021-07-24 15:55:00-04:00,1.019590535,0.0981109079829372,-0.1379854752131354,0.0662002850110117,38.899808060000055,27.0174360398328,47.0261540597492,2.965127920334401,179.14870691295806,613.697441593312,0.0148878523810793,-0.9637970710201462,15,27708.28990098131
-73.90897833,40.81023833,2021-07-24 15:55:00-04:00,1.019590535,0.0706886045094454,-0.1120253164556962,0.0471800433839479,38.899808060000055,27.017555114721414,47.02633267208214,2.964889770557152,179.13947860908962,613.702204588857,0.015046953222115,-0.9637984594721511,14,27600.075199521343
-73.908895,40.81021833,2021-07-24 15:55:00-04:00,1.019590535,0.0706886045094454,-0.1120253164556962,0.0471800433839479,38.899808060000055,27.017709635836905,47.02656445375536,2.9645807283261947,179.12750322264006,613.7083854334762,0.0152534152202268,-0.9638002612387128,14,27600.075199521343
-73.90871333,40.81017333,2021-07-24 15:55:00-04:00,1.02175425,0.1165943600867678,-0.1535014005602241,0.1938925320544191,39.24502808,27.018038827188143,47.02705824078222,2.963922345623713,179.10199089291888,613.7215530875258,0.0156932612822219,-0.963804099717144,13,26500.210928477005
-73.90862167,40.810155,2021-07-24 15:55:00-04:00,1.02175425,0.1558901682905225,-0.1180124223602484,0.0776570368407103,39.24502808,27.018224988980123,47.02733748347018,2.9635500220397546,179.08756335404053,613.7289995592049,0.0159419996855467,-0.9638062704243042,13,26500.210928477005
-73.90853667,40.81013833,2021-07-24 15:55:00-04:00,1.02175425,0.1558901682905225,-0.1180124223602484,0.0776570368407103,39.836345540000025,27.01839880724048,47.02759821086072,2.963202385519041,179.07409243886286,613.7359522896191,0.0161742453901573,-0.9638082972018632,12,25654.537145524846
-73.90847,40.81012667,2021-07-24 15:55:00-04:00,1.023917965,0.1558901682905225,-0.1180124223602484,0.0776570368407103,39.836345540000025,27.018541562321964,47.02781234348295,2.9629168753560693,179.0630289200477,613.7416624928786,0.0163649863078172,-0.963809961772634,12,25654.537145524846
-73.90843167,40.810125,2021-07-24 15:55:00-04:00,1.023917965,0.1625592417061611,-0.1568026408865833,0.0894580549368968,39.836345540000025,27.018647241793587,47.02797086269038,2.962705516412832,179.05483876099723,613.7458896717434,0.0165061889829487,-0.9638111940297116,12,25654.537145524846
-73.90818333,40.81009667,2021-07-24 15:55:00-04:00,1.015263105,0.1105694659871482,-0.1370235934664246,0.2546103509815586,39.836345540000025,27.01924749114729,47.02887123672095,2.961505017705412,179.00831943608472,613.7698996458917,0.0173082067560435,-0.9638181931327832,11,23632.755430824363
-73.9081,40.81007833,2021-07-24 15:55:00-04:00,1.015263105,0.1105694659871482,-0.1370235934664246,0.2546103509815586,39.836345540000025,27.019406634857837,47.02910995228676,2.961186730284325,178.99598579851758,613.7762653943134,0.0175208451929586,-0.9638200488003094,9,20580.123993031302
-73.90800833,40.81006,2021-07-24 15:55:00-04:00,1.01309939,0.092044528916644,-0.0992074337250615,0.1456186935740839,39.81583741999998,27.01958998889919,47.02938498334878,2.960820022201625,178.981775860313,613.7835995559675,0.0177658320455433,-0.9638221867681824,9,20580.123993031302
-73.90791833,40.81004,2021-07-24 15:55:00-04:00,1.01309939,0.0916463909164639,-0.1491178144564598,0.1436751139857915,39.81583741999998,27.0197601976525,47.029640296478746,2.960479604695008,178.96858468193153,613.7904079060999,0.0179932549397896,-0.963824171457713,11,24440.163069935974
-73.90782333,40.810025,2021-07-24 15:55:00-04:00,1.01309939,0.0649770827716365,-0.1396422388920946,0.2185181521416559,39.81583741999998,27.019968093581078,47.02995214037161,2.960063812837856,178.9524727474669,613.7987237432428,0.0182710332141709,-0.9638265955919888,9,23919.893567557723
-73.907525,40.80997833,2021-07-24 15:55:00-04:00,1.010935675,0.0768273716951788,-0.1067774936061381,0.1533382245047689,39.91496000000001,27.020619894805996,47.03092984220899,2.958760210388009,178.90195815253537,613.8247957922398,0.0191419315561395,-0.9638341958066784,9,23859.252393390212
-73.90740667,40.809905,2021-07-24 15:55:00-04:00,1.03269303,0.0479638009049773,-0.0924528301886792,0.1516483516483516,40.21574576,27.020620979321546,47.03093146898232,2.958758041356901,178.9018741025799,613.8248391728619,0.0191433806218389,-0.9638342084524832,10,31836.72169741025
-73.90739667,40.80987,2021-07-24 15:55:00-04:00,1.030529316,0.0479638009049773,-0.0924528301886792,0.1516483516483516,40.21574576,27.02048653513688,47.03072980270532,2.959026929726241,178.9122935268919,613.8194614054752,0.0189637442341801,-0.9638326407894776,10,31836.72169741025
-73.90739833,40.80982833,2021-07-24 15:55:00-04:00,1.030529316,0.0479638009049773,-0.0924528301886792,0.1516483516483516,40.21574576,27.020287135011195,47.0304307025168,2.9594257299776032,178.9277470366321,613.8114854004479,0.0186973175503948,-0.9638303157190322,11,38499.9185123785
-73.90741167,40.80977667,2021-07-24 15:55:00-04:00,1.026201886,0.0254901960784313,-0.0544354838709677,0.1246861924686192,40.21574576,27.02000720170213,47.03001080255319,2.9599855965957445,178.9494418680851,613.800288068085,0.0183232871782364,-0.9638270516054248,11,42465.40632703389
-73.907465,40.80964333,2021-07-24 15:55:00-04:00,1.026201886,0.0212914485165794,-0.0682730923694779,0.1312351543942992,40.49944142000004,27.019229742033087,47.02884461304963,2.9615405159338253,179.00969499243575,613.7691896813235,0.0172844914367975,-0.9638179861723276,10,38571.31204572257
-73.90749167,40.80957167,2021-07-24 15:55:00-04:00,1.026201886,0.0134987230937614,-0.0680507497116493,0.1566484517304189,40.78997312000001,27.01881772129212,47.02822658193817,2.962364557415773,179.0416265998612,613.7527088516845,0.016733973630985,-0.9638131818762198,9,38475.8276453345
-73.90751833,40.80950167,2021-07-24 15:55:00-04:00,1.028365601,-0.0149611011370436,-0.0605670103092783,0.0729372007885102,40.78997312000001,27.01841348253981,47.027620223809706,2.963173034920385,179.07295510316496,613.7365393015923,0.0161938536593104,-0.963808468320636,9,38475.8276453345
-73.90753833,40.80944167,2021-07-24 15:55:00-04:00,1.028365601,-0.0104141438604989,-0.0227784730913642,-0.0174302788844621,40.78997312000001,27.018075345372893,47.02711301805933,2.9638493092542126,179.09916073360077,613.7230138149157,0.0157420547261958,-0.9638045255310784,9,38475.8276453345
-73.90755,40.80939833,2021-07-24 15:55:00-04:00,1.028365601,-0.0104141438604989,-0.0227784730913642,-0.0174302788844621,40.78997312000001,27.017839245853875,47.02675886878082,2.9643215082922496,179.1174584463247,613.7135698341549,0.0154265924782122,-0.9638017725337474,10,40874.7626655221
-73.90761333,40.80920333,2021-07-24 15:55:00-04:00,1.04134789,0.0118639599261798,-0.0783928069682495,0.1257403189066059,41.08050481999999,27.01674551800952,47.02511827701427,2.9665089639809668,179.20222235426246,613.6698207203807,0.0139652178600091,-0.9637890193106616,9,37084.113792157725
-73.90763833,40.80913833,2021-07-24 15:55:00-04:00,1.04134789,0.046685878962536,-0.0854751942618051,0.152787497084208,41.08050481999999,27.016369589395715,47.02455438409357,2.9672608212085687,179.2313568218321,613.6547835758286,0.0134629242251722,-0.9637846358605182,8,32106.813371688346
-73.90766,40.80906667,2021-07-24 15:55:00-04:00,1.03702046,0.3388429752066115,-0.3302052785923753,-0.0455226460758326,41.67865832000001,27.01597251785614,47.02395877678422,2.9680549642877145,179.2621298661489,613.6389007142458,0.0129323806603033,-0.9637800058769704,8,32106.813371688346
-73.90768,40.80899,2021-07-24 15:55:00-04:00,1.03702046,0.3858356940509915,-0.3588888888888888,-0.0831395992472047,41.67865832000001,27.015557156050814,47.02333573407624,2.968885687898367,179.2943204060617,613.6222862420327,0.0123773987214181,-0.9637751626229636,9,35673.634970500876
-73.90770167,40.80891167,2021-07-24 15:55:00-04:00,1.039184175,0.2055063913470993,-0.2138613861386138,0.017890520694259,41.67865832000001,27.01512926242516,47.02269389363774,2.969741475149687,179.3274821620504,613.6051704970063,0.0118056725035512,-0.9637701732438476,8,32570.929779559094
-73.90772667,40.808825,2021-07-24 15:55:00-04:00,1.039184175,0.0328299409061063,-0.0919819507115584,0.095717160103478,42.020460319999984,27.01465291343581,47.02197937015372,2.9706941731283694,179.36439920872434,613.5861165374325,0.0111692030874884,-0.9637646188594008,8,32570.929779559094
-73.90775667,40.808735,2021-07-24 15:55:00-04:00,1.026201886,-0.0461114934618031,-0.0047118521203334,0.1167755297116456,42.07856665999998,27.01414644257299,47.02121966385948,2.9717071148540275,179.40365070059357,613.5658577029195,0.0104924866011933,-0.9637587132440932,7,32047.30244661268
-73.907785,40.80864333,2021-07-24 15:55:00-04:00,1.026201886,-0.0566441040256501,0.0217953454008127,0.1392816512270437,42.07856665999998,27.013637289075056,47.02045593361258,2.97272542184988,179.44311009668286,613.5454915630024,0.0098121857361499,-0.963752776348386,7,32047.30244661268
-73.90781833,40.80855,2021-07-24 15:55:00-04:00,1.024038171,-0.0178117048346055,-0.0392307692307692,0.1269789983844911,41.70942050000002,27.013105738437293,47.01965860765595,2.9737885231254118,179.4843052711097,613.5242295374918,0.0091019591342335,-0.9637465782947296,7,32047.30244661268
-73.90785667,40.80845667,2021-07-24 15:55:00-04:00,1.024038171,0.0163458045768252,-0.0790590050134978,0.0617035546613011,41.70942050000002,27.01255940078017,47.01883910117025,2.974881198439657,179.5266464395367,613.5023760312067,0.0083719749894516,-0.9637402078196086,7,32047.30244661268
-73.90789333,40.80836,2021-07-24 15:55:00-04:00,1.024038171,0.022264631043257,-0.0596768875700626,0.0715007944532717,41.70942050000002,27.01200267898398,47.01800401847596,2.975994642032045,179.56979237874174,613.4801071593591,0.0076281161706837,-0.9637337162620422,8,32594.707776353895
-73.90792833,40.80826167,2021-07-24 15:55:00-04:00,1.024038171,0.0274483226025076,-0.0859598853868194,0.1004302032339415,40.42766300000005,27.01144334649833,47.0171650197475,2.977113307003333,179.61314064637915,613.4577338599335,0.0068807691026973,-0.963727194262986,7,25111.361369392267
-73.90800833,40.80806667,2021-07-24 15:55:00-04:00,1.019710741,0.009480122324159,-0.0634664948453608,-0.1633480176211453,40.42766300000005,27.010302870055764,47.01545430508364,2.979394259888476,179.70152757067842,613.4121148022306,0.0053569317656213,-0.9637138959360108,8,29421.64601276604
-73.90802667,40.80797667,2021-07-24 15:55:00-04:00,1.015383311,-0.0001528818223513,-0.0594524542361898,-0.0732748010174776,39.19033976000003,27.0098323490389,47.01474852355835,2.980335301922205,179.73799294948546,613.393293961556,0.0047282493425451,-0.9637084095076222,9,29659.63589416109
-73.90804667,40.807885,2021-07-24 15:55:00-04:00,1.015383311,0.0046272493573264,-0.0585048754062838,-0.0186810322356416,39.19033976000003,27.00934939390444,47.01402409085666,2.981301212191126,179.77542197240618,613.3739757561775,0.0040829531851213,-0.9637027780933706,8,27260.700873973496
-73.90808667,40.80778833,2021-07-24 15:55:00-04:00,1.006728452,-0.000821692686935,-0.0585418933623503,0.0229007633587786,39.19033976000003,27.0087835498686,47.01317532480291,2.982432900262792,179.81927488518318,613.3513419947442,0.0033269057679386,-0.9636961801675172,8,27260.700873973496
-73.90813,40.80769167,2021-07-24 15:55:00-04:00,1.006728452,0.0093286033372749,-0.0717075892857142,0.0458328157992795,38.506735760000026,27.008207854586622,47.01231178187994,2.983584290826758,179.86389126953688,613.3283141834648,0.0025576956968514,-0.9636894673729236,8,27260.700873973496
-73.90817333,40.80759667,2021-07-24 15:55:00-04:00,1.004564737,0.0362271540469973,-0.1005199306759098,-0.0088172213837477,38.506735760000026,27.00763990258845,47.01145985388269,2.9847201948230864,179.9079075493946,613.3055961035383,0.001798831744767,-0.9636828448675426,8,27260.700873973496
-73.90821333,40.8075,2021-07-24 15:55:00-04:00,1.004564737,0.2690677966101695,-0.2867883995703544,-0.0706784836523422,38.506735760000026,27.00707442843945,47.01061164265918,2.985851143121101,179.95173179594264,613.282977137578,0.0010432785485384,-0.96367625125469,8,27260.700873973496
-73.908245,40.80741333,2021-07-24 15:55:00-04:00,1.004564737,0.2371617302365224,-0.2567099567099567,-0.0740912034039404,38.16493376000005,27.006580257666613,47.00987038649992,2.9868394846667763,179.9900300308376,613.2632103066645,0.000382996716812,-0.96367048906244,6,16573.30155417577
-73.90827,40.80732833,2021-07-24 15:55:00-04:00,1.004564737,0.1471742543171114,-0.1729534510433386,-0.0775043774767302,38.16493376000005,27.006114115461376,47.00917117319207,2.9877717690772485,180.02615605174338,613.244564618455,-0.0002398349965059,-0.963665053692422,6,16573.30155417577
-73.90829833,40.80723833,2021-07-24 15:55:00-04:00,1.000237307,0.1428571428571428,-0.1653290529695024,-0.1464666403474141,38.16493376000005,27.005615140380204,47.00842271057031,2.988769719239593,180.0648266205342,613.2246056152081,-0.0009065360615852,-0.963659235480371,6,16573.30155417577
-73.90836333,40.80704833,2021-07-24 15:56:00-04:00,1.000237307,0.6733574007220217,-0.6083275503122831,-0.2762114537444934,38.08290127999999,27.004546701490256,47.00682005223538,2.990906597019489,180.1476306345052,613.1818680596102,-0.0023341210708956,-0.9636467771347348,7,24004.308215022444
-73.90839667,40.806955,2021-07-24 15:56:00-04:00,1.000357514,0.7402563770555484,-0.637626416473742,-0.3431940835498701,38.08290127999999,27.00401792508389,47.00602688762584,2.991964149832215,180.1886108059983,613.1607170033557,-0.0030406409084854,-0.9636406114295204,6,19694.02357164867
