Longitude,Latitude,datetime,UHI Index,NDVI,NDWI,NDBI
-73.90978667,40.81111833,24-07-2021 15:54,1.015263105,0.24091919940696813,-0.23610854716632823,-0.002845589336528381
-73.90980833,40.81106,24-07-2021 15:54,1.015263105,0.32345876701361087,-0.3194971063659948,0.04602510460251046
-73.909875,40.810865,24-07-2021 15:54,1.019590535,0.2950665916338398,-0.2656278643446379,0.05888767720828789
-73.9099,40.81081,24-07-2021 15:54,1.019590535,0.13528171135884304,-0.21666128511462707,0.10242972844211529
-73.90992833,40.81075333,24-07-2021 15:54,1.02175425,0.13528171135884304,-0.21666128511462707,0.10242972844211529
-73.909965,40.810705,24-07-2021 15:54,1.02175425,0.15223688445445768,-0.16726442777958916,0.05752270633144663
-73.90995167,40.81062833,24-07-2021 15:54,1.023917965,0.24126984126984127,-0.272372274650179,0.013498170808628737
-73.90991333,40.8106,24-07-2021 15:54,1.02175425,0.24126984126984127,-0.272372274650179,0.013498170808628737
-73.90974333,40.810515,24-07-2021 15:54,1.02175425,0.2904258725584374,-0.2962367320681891,-0.022583100735853845
-73.90966667,40.810495,24-07-2021 15:54,1.019590535,0.40676841406768416,-0.3748378728923476,0.004227336777829967
-73.90959167,40.81047333,24-07-2021 15:54,1.019590535,0.40676841406768416,-0.3748378728923476,0.004227336777829967
-73.90951833,40.810445,24-07-2021 15:54,1.019590535,0.6849942726231386,-0.6229485588194732,-0.15826771653543306
-73.90944,40.81042333,24-07-2021 15:54,1.019590535,0.624207492795389,-0.578932623616753,-0.12506238147519713
-73.909385,40.8104,24-07-2021 15:54,1.019590535,0.624207492795389,-0.578932623616753,-0.12506238147519713
-73.909345,40.81038,24-07-2021 15:54,1.019590535,0.4823670053795577,-0.47202849087401694,-0.06175746548217917
-73.90925333,40.81033333,24-07-2021 15:54,1.01742682,0.37485714285714283,-0.37230856979894483,-0.09450699419993176
-73.90922333,40.81030667,24-07-2021 15:54,1.019590535,0.37485714285714283,-0.37230856979894483,-0.09450699419993176
-73.90917333,40.81029333,24-07-2021 15:55,1.019590535,0.18975741239892183,-0.2278164116828929,-0.035056864814163445
-73.90911833,40.81028,24-07-2021 15:55,1.019590535,0.18975741239892183,-0.2278164116828929,-0.035056864814163445
-73.909055,40.81026167,24-07-2021 15:55,1.019590535,0.09811090798293723,-0.13798547521313545,0.06620028501101179
-73.90897833,40.81023833,24-07-2021 15:55,1.019590535,0.07068860450944546,-0.1120253164556962,0.04718004338394794
-73.908895,40.81021833,24-07-2021 15:55,1.019590535,0.07068860450944546,-0.1120253164556962,0.04718004338394794
-73.90871333,40.81017333,24-07-2021 15:55,1.02175425,0.11659436008676789,-0.1535014005602241,0.19389253205441911
-73.90862167,40.810155,24-07-2021 15:55,1.02175425,0.15589016829052257,-0.11801242236024845,0.0776570368407103
-73.90853667,40.81013833,24-07-2021 15:55,1.02175425,0.15589016829052257,-0.11801242236024845,0.0776570368407103
-73.90847,40.81012667,24-07-2021 15:55,1.023917965,0.15589016829052257,-0.11801242236024845,0.0776570368407103
-73.90843167,40.810125,24-07-2021 15:55,1.023917965,0.16255924170616115,-0.15680264088658336,0.0894580549368968
-73.90818333,40.81009667,24-07-2021 15:55,1.015263105,0.11056946598714824,-0.13702359346642468,0.2546103509815586
-73.9081,40.81007833,24-07-2021 15:55,1.015263105,0.11056946598714824,-0.13702359346642468,0.2546103509815586
-73.90800833,40.81006,24-07-2021 15:55,1.01309939,0.09204452891664404,-0.0992074337250615,0.1456186935740839
-73.90791833,40.81004,24-07-2021 15:55,1.01309939,0.09164639091646391,-0.14911781445645989,0.14367511398579152
-73.90782333,40.810025,24-07-2021 15:55,1.01309939,0.06497708277163657,-0.13964223889209462,0.21851815214165596
-73.907525,40.80997833,24-07-2021 15:55,1.010935675,0.07682737169517885,-0.10677749360613811,0.1533382245047689
-73.90740667,40.809905,24-07-2021 15:55,1.03269303,0.04796380090497738,-0.09245283018867924,0.15164835164835164
-73.90739667,40.80987,24-07-2021 15:55,1.030529316,0.04796380090497738,-0.09245283018867924,0.15164835164835164
-73.90739833,40.80982833,24-07-2021 15:55,1.030529316,0.04796380090497738,-0.09245283018867924,0.15164835164835164
-73.90741167,40.80977667,24-07-2021 15:55,1.026201886,0.025490196078431372,-0.05443548387096774,0.12468619246861924
-73.907465,40.80964333,24-07-2021 15:55,1.026201886,0.021291448516579405,-0.06827309236947791,0.13123515439429928
-73.90749167,40.80957167,24-07-2021 15:55,1.026201886,0.0134987230937614,-0.06805074971164937,0.15664845173041894
-73.90751833,40.80950167,24-07-2021 15:55,1.028365601,-0.014961101137043686,-0.06056701030927835,0.07293720078851028
-73.90753833,40.80944167,24-07-2021 15:55,1.028365601,-0.01041414386049891,-0.022778473091364205,-0.01743027888446215
-73.90755,40.80939833,24-07-2021 15:55,1.028365601,-0.01041414386049891,-0.022778473091364205,-0.01743027888446215
-73.90761333,40.80920333,24-07-2021 15:55,1.04134789,0.011863959926179805,-0.0783928069682495,0.12574031890660592
-73.90763833,40.80913833,24-07-2021 15:55,1.04134789,0.04668587896253602,-0.08547519426180514,0.15278749708420808
-73.90766,40.80906667,24-07-2021 15:55,1.03702046,0.33884297520661155,-0.33020527859237536,-0.04552264607583266
-73.90768,40.80899,24-07-2021 15:55,1.03702046,0.3858356940509915,-0.35888888888888887,-0.0831395992472047
-73.90770167,40.80891167,24-07-2021 15:55,1.039184175,0.2055063913470993,-0.21386138613861386,0.01789052069425901
-73.90772667,40.808825,24-07-2021 15:55,1.039184175,0.03282994090610637,-0.09198195071155849,0.09571716010347801
-73.90775667,40.808735,24-07-2021 15:55,1.026201886,-0.04611149346180317,-0.004711852120333454,0.11677552971164569
-73.907785,40.80864333,24-07-2021 15:55,1.026201886,-0.05664410402565016,0.021795345400812707,0.13928165122704372
-73.90781833,40.80855,24-07-2021 15:55,1.024038171,-0.017811704834605598,-0.03923076923076923,0.12697899838449112
-73.90785667,40.80845667,24-07-2021 15:55,1.024038171,0.01634580457682528,-0.07905900501349789,0.06170355466130114
-73.90789333,40.80836,24-07-2021 15:55,1.024038171,0.022264631043257,-0.05967688757006264,0.0715007944532717
-73.90792833,40.80826167,24-07-2021 15:55,1.024038171,0.027448322602507624,-0.08595988538681948,0.10043020323394156
-73.90800833,40.80806667,24-07-2021 15:55,1.019710741,0.009480122324159021,-0.06346649484536082,-0.16334801762114537
-73.90802667,40.80797667,24-07-2021 15:55,1.015383311,-0.00015288182235132243,-0.05945245423618986,-0.07327480101747764
-73.90804667,40.807885,24-07-2021 15:55,1.015383311,0.004627249357326478,-0.05850487540628386,-0.018681032235641673
-73.90808667,40.80778833,24-07-2021 15:55,1.006728452,-0.0008216926869350862,-0.05854189336235038,0.022900763358778626
-73.90813,40.80769167,24-07-2021 15:55,1.006728452,0.009328603337274997,-0.07170758928571429,0.04583281579927959
-73.90817333,40.80759667,24-07-2021 15:55,1.004564737,0.03622715404699739,-0.10051993067590988,-0.008817221383747716
-73.90821333,40.8075,24-07-2021 15:55,1.004564737,0.2690677966101695,-0.28678839957035446,-0.07067848365234229
-73.908245,40.80741333,24-07-2021 15:55,1.004564737,0.23716173023652248,-0.2567099567099567,-0.07409120340394043
-73.90827,40.80732833,24-07-2021 15:55,1.004564737,0.14717425431711145,-0.17295345104333867,-0.07750437747673025
-73.90829833,40.80723833,24-07-2021 15:55,1.000237307,0.14285714285714285,-0.1653290529695024,-0.14646664034741413
-73.90836333,40.80704833,24-07-2021 15:56,1.000237307,0.6733574007220217,-0.6083275503122831,-0.2762114537444934
-73.90839667,40.806955,24-07-2021 15:56,1.000357514,0.7402563770555484,-0.637626416473742,-0.3431940835498701
-73.90842833,40.80687167,24-07-2021 15:56,1.000357514,0.6811200217479951,-0.5958709677419355,-0.30203179282029685
-73.908455,40.80679667,24-07-2021 15:56,1.004684943,0.5681121331581253,-0.5325342465753424,-0.23661485319516407
-73.90848,40.80674,24-07-2021 15:56,1.004684943,0.777299880525687,-0.6968176114976616,-0.36301997434487815
-73.90849667,40.80669667,24-07-2021 15:56,1.004684943,0.777299880525687,-0.6968176114976616,-0.36301997434487815
-73.90853,40.80663333,24-07-2021 15:56,1.006848658,0.6222305670296658,-0.5716711132670386,-0.301727601446364
-73.90859333,40.80654167,24-07-2021 15:56,1.004684943,0.7145047923322684,-0.6349012917377529,-0.35968379446640314
-73.90863333,40.80648333,24-07-2021 15:56,1.004684943,0.43481182795698925,-0.3836681788723266,-0.1495490644770494
-73.908675,40.80643,24-07-2021 15:56,1.004684943,0.6538724218003005,-0.5839874411302983,-0.31422989254314554
-73.90871333,40.80638833,24-07-2021 15:56,1.004684943,0.1762807583703106,-0.18296146044624748,0.08114069639199623
-73.90875333,40.80634667,24-07-2021 15:56,1.004684943,0.3081341486010747,-0.2806094685289316,-0.01422209452664847
-73.9088,40.80631167,24-07-2021 15:56,1.004684943,0.12057245080500895,-0.15529324972334932,0.045558433643151
-73.90885167,40.80628333,24-07-2021 15:56,1.004684943,0.20357275772236696,-0.21624670928920647,-0.01125703564727955
-73.90889833,40.80626,24-07-2021 15:56,1.004684943,0.20357275772236696,-0.21624670928920647,-0.01125703564727955
-73.90893667,40.80624833,24-07-2021 15:56,1.004684943,0.29189018617860524,-0.28782636049072036,-0.12844542447629548
-73.90896333,40.80624333,24-07-2021 15:56,1.004684943,0.29189018617860524,-0.28782636049072036,-0.12844542447629548
-73.909165,40.80621667,24-07-2021 15:56,1.015503518,0.11128650355169692,-0.09444228527011271,0.05960928368675906
-73.909225,40.806185,24-07-2021 15:56,1.015503518,0.0932145305003427,-0.10380622837370242,-0.0026716957410026715
-73.90930167,40.80615,24-07-2021 15:56,1.015503518,0.17728706624605678,-0.18363463368220742,-0.04318658280922432
-73.90947667,40.80609667,24-07-2021 15:56,1.015503518,0.2564197990323781,-0.23799046571323798,0.006912781291366377
-73.90954667,40.80606833,24-07-2021 15:56,1.013339803,0.1681203007518797,-0.17305949864089398,0.25120493541546174
-73.909595,40.80603667,24-07-2021 15:56,1.013339803,0.07965860597439545,-0.12653061224489795,0.26256983240223464
-73.90964667,40.80601333,24-07-2021 15:56,1.011176088,0.002026753141467369,-0.05146746065504041,0.025044369946756063
-73.9097,40.80599,24-07-2021 15:56,1.011176088,0.002026753141467369,-0.05146746065504041,0.025044369946756063
-73.90976,40.80597167,24-07-2021 15:56,1.004684943,-0.0038314176245210726,-0.033689056287926344,0.04660812506031072
-73.90987167,40.80591167,24-07-2021 15:56,1.004684943,0.01716124419020379,-0.042506412605349944,0.31180454765360427
-73.90990833,40.80590333,24-07-2021 15:56,1.004684943,0.018106331449659785,-0.057752216630721304,0.10257192233404493
-73.90994667,40.805895,24-07-2021 15:56,1.002521229,0.018106331449659785,-0.057752216630721304,0.10257192233404493
-73.90998333,40.80588667,24-07-2021 15:57,1.002521229,0.018106331449659785,-0.057752216630721304,0.10257192233404493
-73.910005,40.80574833,24-07-2021 15:57,1.011296294,0.012753188297074268,-0.04448742746615087,0.3577545195052331
-73.90990833,40.80571167,24-07-2021 15:57,1.011296294,0.006046863189720333,-0.03781676413255361,0.30523293749184394
-73.90979167,40.80562667,24-07-2021 15:57,1.011296294,-0.02151694459386767,0.0024677817384151355,0.013156110131561101
-73.90964,40.80555333,24-07-2021 15:57,1.013460009,-0.006539000467071462,-0.019410496046010063,-0.06496432594817875
-73.90940833,40.80539,24-07-2021 15:57,1.013460009,0.02929247408742677,-0.033952014486192846,0.1879111111111111
-73.90931,40.80531333,24-07-2021 15:57,1.011296294,0.031115366203925323,-0.04411051866214251,0.2597938144329897
-73.90921167,40.80523667,24-07-2021 15:57,1.011296294,0.15708812260536398,-0.19773371104815865,0.06790123456790123
-73.90911833,40.80516667,24-07-2021 15:57,1.011296294,0.004429678848283499,-0.058343057176196034,-0.1993388429752066
-73.90902667,40.80509833,24-07-2021 15:57,1.011296294,-0.007111813512445673,-0.05433186490455213,0.10065312695714414
-73.90895333,40.80503167,24-07-2021 15:58,1.015623724,0.013827433628318585,-0.0684931506849315,0.25313232148314146
-73.90889167,40.80498833,24-07-2021 15:58,1.015623724,0.0177732379979571,-0.06658103189895097,0.1050031438067008
-73.90883167,40.804955,24-07-2021 15:58,1.015623724,0.03342984996051593,-0.07473309608540925,0.21722659754760243
-73.90870167,40.80489167,24-07-2021 15:58,1.019951154,0.0381633870005963,-0.05547135495604729,-0.02660868283334562
-73.90863833,40.80486167,24-07-2021 15:58,1.019951154,0.06963788300835655,-0.12609970674486803,0.2197284566361873
-73.90858,40.80483667,24-07-2021 15:58,1.019951154,0.06963788300835655,-0.12609970674486803,0.2197284566361873
-73.90852667,40.804815,24-07-2021 15:58,1.019951154,0.2682926829268293,-0.29819694868238555,0.05291915410300516
-73.90847333,40.80479667,24-07-2021 15:58,1.017787439,0.3478408704522271,-0.3671322641834799,-0.04206098843322818
-73.90842333,40.80478,24-07-2021 15:58,1.017787439,0.5240524781341108,-0.4725352112676056,-0.06874520828009201
-73.90837333,40.80476667,24-07-2021 15:58,1.017787439,0.5240524781341108,-0.4725352112676056,-0.06874520828009201
-73.908315,40.80474,24-07-2021 15:58,1.017787439,0.30261263114585474,-0.32802013422818793,-0.006357279084551812
-73.90824,40.80463667,24-07-2021 15:58,1.017787439,0.08424228359248086,-0.1169017451589768,0.14463566459172464
-73.90812,40.804555,24-07-2021 15:58,1.013460009,0.1381553769613471,-0.15809968847352024,0.08308925543394481
-73.90805,40.80449833,24-07-2021 15:58,1.013460009,0.1280746395250212,-0.11507021588765458,-0.10694964627548897
-73.90797167,40.80446,24-07-2021 15:58,1.013460009,0.025870646766169153,-0.08440704706810413,0.019961977186311788
-73.90789,40.80441167,24-07-2021 15:58,1.011296294,0.028952205882352942,-0.09701126898579128,0.1371868978805395
-73.90774667,40.80431833,24-07-2021 15:58,1.011296294,-0.00554016620498615,-0.025470126160437992,-0.186940349910456
-73.90767833,40.804275,24-07-2021 15:58,1.011296294,0.039937045052134565,-0.07921600653327888,0.05505899177690383
-73.907605,40.804235,24-07-2021 15:58,1.011296294,0.012445341405987218,-0.06699751861042183,0.02903225806451613
-73.907515,40.80420833,24-07-2021 15:58,1.011296294,0.013006503251625813,-0.05551211884284597,0.2233940556088207
-73.90745167,40.804175,24-07-2021 15:58,1.013460009,0.013006503251625813,-0.05551211884284597,0.2233940556088207
-73.90736167,40.804135,24-07-2021 15:58,1.013460009,0.007076010043369094,-0.06570048309178744,0.0729144778314772
-73.90721833,40.80409667,24-07-2021 15:58,1.013460009,0.028825995807127882,-0.0717990717990718,0.13064658990256864
-73.90718,40.80413667,24-07-2021 15:58,1.013460009,0.03276622558286074,-0.07264397905759162,0.2599616209504459
-73.907135,40.80417833,24-07-2021 15:58,1.013460009,0.019462921901946293,-0.052123061276379355,0.14847206502726618
-73.90709,40.80422333,24-07-2021 15:58,1.00913258,0.019462921901946293,-0.052123061276379355,0.14847206502726618
-73.90704333,40.80427167,24-07-2021 15:58,1.00913258,0.0034398034398034397,-0.01998001998001998,0.1736139214892756
-73.906985,40.80432667,24-07-2021 15:58,1.00913258,0.026143790849673203,-0.05694249649368864,0.21237458193979933
-73.90693,40.80438,24-07-2021 15:58,1.00913258,0.014025663980901224,-0.055279503105590065,0.19114496548440849
-73.906875,40.80442667,24-07-2021 15:58,1.006968865,0.014025663980901224,-0.055279503105590065,0.19114496548440849
-73.90682833,40.80446833,24-07-2021 15:59,1.007089071,0.0019317450096587251,-0.04499664204163868,0.20500702516285604
-73.90678333,40.8045,24-07-2021 15:59,1.007089071,0.0019317450096587251,-0.04499664204163868,0.20500702516285604
-73.90674167,40.80451333,24-07-2021 15:59,1.007089071,0.0019317450096587251,-0.04499664204163868,0.20500702516285604
-73.9067,40.80451,24-07-2021 15:59,1.004925356,0.0019317450096587251,-0.04499664204163868,0.20500702516285604
-73.90665667,40.80448833,24-07-2021 15:59,1.004925356,0.00616860863605209,-0.08219683007740508,0.2137118371719336
-73.90660667,40.80445333,24-07-2021 15:59,1.007089071,0.00616860863605209,-0.08219683007740508,0.2137118371719336
-73.90655667,40.80441167,24-07-2021 15:59,1.007089071,0.019198383294038397,-0.061009817671809255,0.19457013574660634
-73.90649,40.80436667,24-07-2021 15:59,1.007089071,0.019198383294038397,-0.061009817671809255,0.19457013574660634
-73.906415,40.80432333,24-07-2021 15:59,1.007089071,0.01567209162145871,-0.06544419854568448,0.17178667977390022
-73.90633,40.804275,24-07-2021 15:59,1.007089071,0.01567209162145871,-0.06544419854568448,0.17178667977390022
-73.90624167,40.80422333,24-07-2021 15:59,1.007089071,0.015246636771300448,-0.02629193109700816,0.21760165879506968
-73.90606,40.80412,24-07-2021 15:59,1.007089071,0.12279293739967898,-0.151440329218107,0.14368783473603672
-73.90597,40.80407,24-07-2021 15:59,1.007089071,0.2790776534418447,-0.3404406538734897,0.13476316091294874
-73.90573333,40.80394333,24-07-2021 15:59,1.007089071,-0.020884093282283328,-0.029083592463874153,-0.08119534928413567
-73.90568167,40.803915,24-07-2021 15:59,1.007089071,-0.020884093282283328,-0.029083592463874153,-0.08119534928413567
-73.90563,40.80389167,24-07-2021 15:59,1.000597926,0.02002002002002002,-0.05952690408110216,0.07959805803319409
-73.90562667,40.803875,24-07-2021 15:59,1.000597926,0.02002002002002002,-0.05952690408110216,0.07959805803319409
-73.905605,40.80382333,24-07-2021 15:59,0.998434212,0.02002002002002002,-0.05952690408110216,0.07959805803319409
-73.90562833,40.803785,24-07-2021 15:59,0.998434212,0.01990049751243781,-0.06770833333333333,0.10804931109499638
-73.90566833,40.80373833,24-07-2021 15:59,0.998434212,0.01990049751243781,-0.06770833333333333,0.10804931109499638
-73.90572167,40.80368667,24-07-2021 15:59,0.998434212,0.04184704184704185,-0.09593199757134184,0.11886746399804735
-73.90577667,40.80363333,24-07-2021 15:59,1.000597926,0.0578691184424013,-0.0991851643720146,0.03621581670362158
-73.90583167,40.80357833,24-07-2021 15:59,1.000597926,0.0578691184424013,-0.0991851643720146,0.03621581670362158
-73.90588333,40.80352833,24-07-2021 15:59,0.998434212,0.05276958374303507,-0.09587171613783692,0.0312170110088976
-73.90592667,40.80348333,24-07-2021 15:59,0.998434212,0.05276958374303507,-0.09587171613783692,0.0312170110088976
-73.90596667,40.80344333,24-07-2021 15:59,0.998434212,0.053494728621632175,-0.06136900078678206,0.11786823606342979
-73.906,40.80340833,24-07-2021 15:59,0.998434212,0.053494728621632175,-0.06136900078678206,0.11786823606342979
-73.90602333,40.80338333,24-07-2021 15:59,0.996270497,0.053494728621632175,-0.06136900078678206,0.11786823606342979
-73.90607,40.80331667,24-07-2021 15:59,0.991943067,0.013275923932543954,-0.05373134328358209,0.10533819103437352
-73.90609333,40.80328,24-07-2021 15:59,0.989779352,0.013275923932543954,-0.05373134328358209,0.10533819103437352
-73.90617,40.80319667,24-07-2021 15:59,0.989779352,0.017929438982070563,-0.05263157894736842,-0.0044228848623198746
-73.90625667,40.80311667,24-07-2021 15:59,0.987615637,0.0010520778537611783,-0.03536452665941241,0.008208469055374593
-73.90634667,40.803035,24-07-2021 15:59,0.987615637,0.019447287615148412,-0.06486101211689238,0.1284818433717369
-73.90642833,40.80296167,24-07-2021 15:59,0.987615637,0.0025220680958385876,-0.041598427775958076,0.10270880361173815
-73.90650333,40.802895,24-07-2021 15:59,0.987615637,-0.0020509815411661296,-0.03462940461725395,0.13145480045900804
-73.90665167,40.80274667,24-07-2021 15:59,0.983288207,0.033657442034405384,-0.0609007164790174,0.04864616796695732
-73.906725,40.80267333,24-07-2021 15:59,0.985451922,0.056579783852511126,-0.099933818663137,0.1578413985305295
-73.9068,40.8026,24-07-2021 15:59,0.985451922,0.05458290422245108,-0.08130939809926083,0.11399524118537746
-73.90687333,40.80252833,24-07-2021 15:59,0.987615637,0.025128080019516955,-0.08578811369509044,0.10136869118905047
-73.90694833,40.80245333,24-07-2021 15:59,0.987615637,0.022186037044575616,-0.058823529411764705,0.0744563214154073
-73.90702,40.80237833,24-07-2021 15:59,0.985451922,0.022186037044575616,-0.058823529411764705,0.0744563214154073
-73.90709167,40.80230833,24-07-2021 15:59,0.985451922,0.045050385299347954,-0.07010622154779969,0.24625908507909364
-73.90714667,40.80225167,24-07-2021 15:59,0.981124492,-0.024963289280469897,-0.0375,0.1255103384696431
-73.90718,40.802215,24-07-2021 15:59,0.981124492,-0.024963289280469897,-0.0375,0.1255103384696431
-73.907205,40.80219167,24-07-2021 15:59,0.985451922,0.024110218140068886,-0.0436817472698908,0.265642151481888
-73.90729,40.80219167,24-07-2021 15:59,0.987615637,0.024110218140068886,-0.0436817472698908,0.265642151481888
-73.90734333,40.80221667,24-07-2021 15:59,0.987615637,0.0123904502870958,-0.059791205314773804,0.1585028887214268
-73.90740333,40.80225167,24-07-2021 15:59,0.987615637,0.0123904502870958,-0.059791205314773804,0.1585028887214268
-73.90747,40.80229667,24-07-2021 15:59,0.987615637,0.02450872157209097,-0.0763163999072141,0.18050158954433063
-73.90754833,40.80234333,24-07-2021 15:59,0.987615637,0.009425357251444208,-0.0532994923857868,0.23809523809523808
-73.90763833,40.802395,24-07-2021 15:59,0.987615637,-0.0018233915082052619,-0.05130315500685871,0.1693941692857917
-73.90773333,40.80244667,24-07-2021 15:59,0.987615637,-0.015922572588198562,-0.03616042077580539,0.1379734718993573
-73.90783167,40.80250333,24-07-2021 15:59,0.987615637,0.01309823677581864,-0.05508919202518363,0.1807719727059782
-73.90803167,40.802615,24-07-2021 15:59,0.989779352,-0.012075905692926969,-0.025671641791044777,0.17975650513248986
-73.90812667,40.80266833,24-07-2021 15:01,0.989779352,0.04691943127962085,-0.082312591866732,0.20460887568638042
-73.90820333,40.80271333,24-07-2021 15:01,0.991943067,0.007584597432905484,-0.04193061840120663,0.16881241727830587
-73.90829,40.80275833,24-07-2021 15:01,0.992063273,0.0201765447667087,-0.051332033788174136,0.2002965525763005
-73.90837167,40.80281167,24-07-2021 15:01,0.996390703,0.0201765447667087,-0.051332033788174136,0.2002965525763005
-73.90840167,40.80283,24-07-2021 15:01,0.996390703,0.024080267558528427,-0.050068587105624146,0.20776196636481242
-73.90844167,40.80285,24-07-2021 15:01,0.996390703,0.024080267558528427,-0.050068587105624146,0.20776196636481242
-73.90849167,40.80287333,24-07-2021 15:01,0.996390703,0.024080267558528427,-0.050068587105624146,0.20776196636481242
-73.908605,40.80294,24-07-2021 15:01,1.000718133,0.01478953356086462,-0.08121212121212121,0.13355998057309373
-73.90866833,40.80298,24-07-2021 15:01,1.005045563,0.023719491234101067,-0.06091913074456715,0.15072009125909025
-73.90873667,40.803025,24-07-2021 15:01,1.005045563,0.053703703703703705,-0.10844155844155844,0.2184065934065934
-73.90881667,40.80307167,24-07-2021 15:01,1.005045563,0.053703703703703705,-0.10844155844155844,0.2184065934065934
-73.90890167,40.80312,24-07-2021 15:01,1.005045563,0.11995451961341672,-0.1433546140452699,0.059441394127476725
-73.90898667,40.80317,24-07-2021 15:01,1.000718133,0.11995451961341672,-0.1433546140452699,0.059441394127476725
-73.90907667,40.80322,24-07-2021 15:01,1.000718133,0.08768267223382047,-0.13199348180336773,0.1871282301316431
-73.90917,40.80327167,24-07-2021 15:01,1.000718133,0.03232533889468196,-0.1116101504603638,-0.034050553582619596
-73.909265,40.80332167,24-07-2021 15:01,1.000718133,0.07247318817029574,-0.09343936381709742,0.16708732963149925
-73.90936,40.80337667,24-07-2021 15:01,1.000718133,0.17767145135566187,-0.22739361702127658,0.1125
-73.909455,40.80343333,24-07-2021 15:01,1.000718133,0.08024948024948025,-0.10694503621644652,0.10874785591766724
-73.90955167,40.80349,24-07-2021 15:01,0.998554418,0.3833871241719042,-0.3794037940379404,-0.08499866773248069
-73.909645,40.80354833,24-07-2021 15:01,0.998554418,0.5402221474251094,-0.4866796621182586,-0.1710812539987204
-73.90975333,40.80359333,24-07-2021 15:01,0.998554418,0.2485885995264979,-0.2207977207977208,-0.028348582570871455
-73.90986,40.80364167,24-07-2021 15:01,0.998554418,0.037037037037037035,-0.09116214335421016,0.058823529411764705
