Longitude,Latitude,datetime,UHI Index,NDVI,NDWI,NDBI,LST,air_temp,rel_humidity,avg_windspeed,wind_direction,solar_flux,wind_dir_sin,wind_dir_cos
-73.90953,40.81198167,2021-07-24 15:53:00-04:00,1.010815469,0.1113274910743265,-0.1352785145888594,0.1466666666666666,37.09509350000002,27.024215655499976,47.03632348324997,2.9515686890000397,178.6232866987515,613.9686262199991,0.023946374853826852,-0.9638761235481453
-73.90954833,40.81194,2021-07-24 15:54:00-04:00,1.010815469,0.0662315223651372,-0.0854016025014657,-0.0938453963564746,37.09509350000002,27.023961287896828,47.03594193184524,2.95207742420635,178.64300018799605,613.9584515158731,0.02360650386959498,-0.9638731575390002
-73.90956333,40.8119,2021-07-24 15:54:00-04:00,1.010815469,0.0662315223651372,-0.0854016025014657,-0.0938453963564746,37.09509350000002,27.02372481757184,47.03558722635775,2.9525503648563323,178.66132663818289,613.9489927028734,0.023290546172547364,-0.9638704002179506
-73.90958167,40.81186333,2021-07-24 15:54:00-04:00,1.010815469,0.0461771385314155,-0.0968253968253968,0.0520178346861781,37.09509350000002,27.02349434891904,47.03524152337856,2.9530113021619115,178.67918795877407,613.9397739567618,0.022982607555810546,-0.9638677128783545
-73.9096,40.81181167,2021-07-24 15:54:00-04:00,1.012979184,0.0461771385314155,-0.0968253968253968,0.0520178346861781,37.09509350000002,27.023192011720514,47.03478801758077,2.9536159765589773,178.70261909166038,613.9276804688204,0.022578642428330586,-0.963864187528095
-73.909615,40.81175333,2021-07-24 15:54:00-04:00,1.012979184,0.0582428430404738,-0.0890619708770741,0.0989072569347156,37.44373154000005,27.022867583155744,47.03430137473361,2.9542648336885207,178.7277623054302,613.9147033262295,0.022145160120622207,-0.963860404585306
-73.90963167,40.8117,2021-07-24 15:54:00-04:00,1.012979184,0.0576970292167935,-0.0796992481203007,0.04,37.44373154000005,27.02256219235143,47.033843288527144,2.9548756152971403,178.75143009276417,613.9024876940572,0.021737114945258915,-0.9638568436290078
-73.90964667,40.81164333,2021-07-24 15:54:00-04:00,1.012979184,0.0576970292167935,-0.0796992481203007,0.04,37.44373154000005,27.022245793859888,47.033368690789835,2.9555084122802233,178.77595097585865,613.8898317543956,0.021314361947644873,-0.9638531543194896
-73.90966167,40.81157833,2021-07-24 15:54:00-04:00,1.012979184,0.0032432432432432,-0.0464591790708164,0.0040781283537239,37.44373154000005,27.021889510303627,47.03283426545544,2.9562209793927448,178.80356295146888,613.875580412145,0.020838316879679672,-0.963848999937119
-73.909675,40.81151,2021-07-24 15:54:00-04:00,1.012979184,0.1240251572327044,-0.1813855103120042,0.0229608572053356,37.49500183999999,27.021522322904733,47.03228348435711,2.9569553541905313,178.8320199748831,613.8608929161895,0.020347702740491445,-0.9638447184123902
-73.90969333,40.81144167,2021-07-24 15:54:00-04:00,1.012979184,0.4478889873043992,-0.4400234914109528,-0.1452592246613732,37.49500183999999,27.021140197521188,47.03171029628178,2.9577196049576284,178.8616346921081,613.8456079008474,0.01983712934751283,-0.9638402627058921
-73.909705,40.81137667,2021-07-24 15:54:00-04:00,1.012979184,0.4478889873043992,-0.4400234914109528,-0.1452592246613732,37.49500183999999,27.020794038825937,47.0311910582389,2.9584119223481307,178.88846199099007,613.8317615530374,0.019374612521485566,-0.9638362263827003
-73.90971333,40.81132,2021-07-24 15:54:00-04:00,1.012979184,0.5000785545954438,-0.4752781211372064,-0.1320844202039364,37.49500183999999,27.020497835330797,47.03074675299619,2.959004329338408,178.9114177618633,613.8199134132319,0.018978842886606794,-0.9638327725534213
-73.909745,40.81123,2021-07-24 15:54:00-04:00,1.012979184,0.3694799658994032,-0.3680803951626639,-0.0935330156569094,37.3343549,27.019972061533213,47.02995809229982,2.9600558769335787,178.95216523117617,613.7988824613284,0.01827633495771847,-0.9638266418596038
-73.909755,40.81120333,2021-07-24 15:54:00-04:00,1.012979184,0.3694799658994032,-0.3680803951626639,-0.0935330156569094,37.3343549,27.019814405777343,47.029721608666016,2.9603711884453108,178.9643835522558,613.7925762310938,0.01806568463805747,-0.963824803542114
-73.90977,40.81116167,2021-07-24 15:54:00-04:00,1.015142899,0.2409191994069681,-0.2361085471663282,-0.0028455893365283,37.3343549,27.01957000599129,47.02935500898693,2.960859988017429,178.98332453567537,613.7828002396515,0.017739132062951114,-0.9638219537609644
-73.90978667,40.81111833,2021-07-24 15:54:00-04:00,1.015263105,0.2409191994069681,-0.2361085471663282,-0.0028455893365283,37.3343549,27.019312539633077,47.02896880944962,2.96137492073384,179.0032781784363,613.7725015853232,0.017395120705039846,-0.9638189516193254
-73.90980833,40.81106,2021-07-24 15:54:00-04:00,1.015263105,0.3234587670136108,-0.3194971063659948,0.0460251046025104,37.3343549,27.018968358655805,47.02845253798371,2.962063282688394,179.02995220417526,613.7587343462321,0.016935246389089012,-0.9638149383569697
-73.909875,40.810865,2021-07-24 15:54:00-04:00,1.019590535,0.2950665916338398,-0.2656278643446379,0.0588876772082878,37.327518860000055,27.01783513473788,47.02675270210682,2.964329730524236,179.11777705781415,613.7134053895154,0.015421099447568667,-0.9638017245967953
-73.9099,40.81081,2021-07-24 15:54:00-04:00,1.019590535,0.135281711358843,-0.216661285114627,0.1024297284421152,37.29333866000002,27.01749676106633,47.02624514159949,2.9650064778673513,179.14400101735987,613.699870442653,0.014968984510902365,-0.9637977790495168
-73.90992833,40.81075333,2021-07-24 15:54:00-04:00,1.02175425,0.135281711358843,-0.216661285114627,0.1024297284421152,37.29333866000002,27.01714029249564,47.02571043874346,2.965719415008719,179.17162733158787,613.6856116998257,0.014492692237580778,-0.9637936225098177
-73.909965,40.810705,2021-07-24 15:54:00-04:00,1.02175425,0.1522368844544576,-0.1672644277795891,0.0575227063314466,37.18396202000002,27.0167982644729,47.02519739670935,2.9664034710542,179.19813450335027,613.6719305789161,0.014035694572461845,-0.9637896343516136
-73.90995167,40.81062833,2021-07-24 15:54:00-04:00,1.023917965,0.2412698412698412,-0.272372274650179,0.0134981708086287,37.18396202000002,27.01647289864679,47.02470934797018,2.967054202706419,179.22335035487376,613.6589159458716,0.01360095995145006,-0.9637858404800518
-73.90991333,40.8106,2021-07-24 15:54:00-04:00,1.02175425,0.2412698412698412,-0.272372274650179,0.0134981708086287,37.18396202000002,27.016454258494715,47.02468138774207,2.9670914830105724,179.2247949666597,613.6581703397886,0.013576054079971374,-0.9637856231298043
-73.90974333,40.810515,2021-07-24 15:54:00-04:00,1.02175425,0.2904258725584374,-0.2962367320681891,-0.0225831007358538,37.28650262000002,27.016564948304328,47.024847422456496,2.966870103391348,179.21621650641472,613.662597932173,0.013723951273130955,-0.9637869138090556
-73.90966667,40.810495,2021-07-24 15:54:00-04:00,1.019590535,0.4067684140676841,-0.3748378728923476,0.0042273367778299,37.28650262000002,27.01670185440824,47.02505278161237,2.966596291183516,179.20560628336125,613.6680741763298,0.01390687713203816,-0.9637885101788417
-73.90959167,40.81047333,2021-07-24 15:54:00-04:00,1.019590535,0.4067684140676841,-0.3748378728923476,0.0042273367778299,37.99061474000001,27.01682555202895,47.02523832804342,2.9663488959421036,179.19601971775654,613.6730220811579,0.014072154594950273,-0.9637899525334094
-73.90951833,40.810445,2021-07-24 15:54:00-04:00,1.019590535,0.6849942726231386,-0.6229485588194732,-0.158267716535433,37.77869750000002,27.01691235997216,47.02536853995824,2.9661752800556846,179.1892921021578,613.6764943988863,0.014188142247197714,-0.9637909647423158
-73.90944,40.81042333,2021-07-24 15:54:00-04:00,1.019590535,0.624207492795389,-0.578932623616753,-0.1250623814751971,37.77869750000002,27.017045661299694,47.02556849194954,2.9659086774006083,179.17896124927358,613.6818264519878,0.014366251616582552,-0.9637925190792348
-73.909385,40.8104,2021-07-24 15:54:00-04:00,1.019590535,0.624207492795389,-0.578932623616753,-0.1250623814751971,37.77869750000002,27.017100587253967,47.02565088088096,2.965798825492062,179.1747044878174,613.6840234901588,0.014439640436177447,-0.9637931595337607
-73.909345,40.81038,2021-07-24 15:54:00-04:00,1.019590535,0.4823670053795577,-0.4720284908740169,-0.0617574654821791,37.77869750000002,27.01712608536559,47.025689128048384,2.965747829268817,179.17272838416667,613.6850434146237,0.01447370950859696,-0.9637934568500515
-73.90925333,40.81033333,2021-07-24 15:54:00-04:00,1.01742682,0.3748571428571428,-0.3723085697989448,-0.0945069941999317,37.77869750000002,27.01718042060156,47.025770630902336,2.9656391587968827,179.16851740337918,613.6872168240624,0.014546309045242381,-0.9637940904166095
-73.90922333,40.81030667,2021-07-24 15:54:00-04:00,1.019590535,0.3748571428571428,-0.3723085697989448,-0.0945069941999317,37.77869750000002,27.017144194428663,47.02571629164299,2.9657116111426722,179.1713249317785,613.6857677771466,0.014497905770281566,-0.9637936680076283
-73.90917333,40.81029333,2021-07-24 15:55:00-04:00,1.019590535,0.1897574123989218,-0.2278164116828929,-0.0350568648141634,37.77869750000002,27.01723113558776,47.02584670338164,2.965537728824479,179.16458699194857,613.6892454235103,0.01461407141773761,-0.9637946817698753
-73.90911833,40.81028,2021-07-24 15:55:00-04:00,1.019590535,0.1897574123989218,-0.2278164116828929,-0.0350568648141634,37.77869750000002,27.0173330114436,47.0259995171654,2.965333977112797,179.1566916131209,613.693320457744,0.01475019192587151,-0.9637958696755536
-73.909055,40.81026167,2021-07-24 15:55:00-04:00,1.019590535,0.0981109079829372,-0.1379854752131354,0.0662002850110117,38.899808060000055,27.0174360398328,47.0261540597492,2.965127920334401,179.14870691295806,613.697441593312,0.014887852381079397,-0.9637970710201462
-73.90897833,40.81023833,2021-07-24 15:55:00-04:00,1.019590535,0.0706886045094454,-0.1120253164556962,0.0471800433839479,38.899808060000055,27.017555114721418,47.02633267208214,2.9648897705571517,179.13947860908962,613.702204588857,0.015046953222115021,-0.9637984594721513
-73.908895,40.81021833,2021-07-24 15:55:00-04:00,1.019590535,0.0706886045094454,-0.1120253164556962,0.0471800433839479,38.899808060000055,27.017709635836905,47.02656445375536,2.9645807283261947,179.12750322264006,613.7083854334762,0.015253415220226869,-0.9638002612387127
-73.90871333,40.81017333,2021-07-24 15:55:00-04:00,1.02175425,0.1165943600867678,-0.1535014005602241,0.1938925320544191,39.24502808,27.018038827188143,47.02705824078222,2.963922345623713,179.10199089291888,613.7215530875258,0.015693261282221968,-0.963804099717144
-73.90862167,40.810155,2021-07-24 15:55:00-04:00,1.02175425,0.1558901682905225,-0.1180124223602484,0.0776570368407103,39.24502808,27.018224988980123,47.027337483470184,2.9635500220397546,179.08756335404053,613.7289995592049,0.015941999685546753,-0.9638062704243042
-73.90853667,40.81013833,2021-07-24 15:55:00-04:00,1.02175425,0.1558901682905225,-0.1180124223602484,0.0776570368407103,39.836345540000025,27.01839880724048,47.027598210860724,2.9632023855190415,179.07409243886286,613.7359522896191,0.016174245390157396,-0.9638082972018632
-73.90847,40.81012667,2021-07-24 15:55:00-04:00,1.023917965,0.1558901682905225,-0.1180124223602484,0.0776570368407103,39.836345540000025,27.018541562321964,47.02781234348295,2.9629168753560693,179.0630289200477,613.7416624928786,0.016364986307817266,-0.963809961772634
-73.90843167,40.810125,2021-07-24 15:55:00-04:00,1.023917965,0.1625592417061611,-0.1568026408865833,0.0894580549368968,39.836345540000025,27.018647241793587,47.02797086269038,2.9627055164128318,179.05483876099723,613.7458896717434,0.016506188982948797,-0.9638111940297116
-73.90818333,40.81009667,2021-07-24 15:55:00-04:00,1.015263105,0.1105694659871482,-0.1370235934664246,0.2546103509815586,39.836345540000025,27.01924749114729,47.028871236720946,2.961505017705412,179.00831943608472,613.7698996458917,0.017308206756043557,-0.9638181931327832
-73.9081,40.81007833,2021-07-24 15:55:00-04:00,1.015263105,0.1105694659871482,-0.1370235934664246,0.2546103509815586,39.836345540000025,27.019406634857834,47.02910995228676,2.961186730284325,178.99598579851758,613.7762653943134,0.017520845192958608,-0.9638200488003094
-73.90800833,40.81006,2021-07-24 15:55:00-04:00,1.01309939,0.092044528916644,-0.0992074337250615,0.1456186935740839,39.81583741999998,27.01958998889919,47.02938498334878,2.9608200222016254,178.981775860313,613.7835995559675,0.017765832045543346,-0.9638221867681823
-73.90791833,40.81004,2021-07-24 15:55:00-04:00,1.01309939,0.0916463909164639,-0.1491178144564598,0.1436751139857915,39.81583741999998,27.0197601976525,47.029640296478746,2.960479604695008,178.96858468193153,613.7904079060999,0.017993254939789625,-0.963824171457713
-73.90782333,40.810025,2021-07-24 15:55:00-04:00,1.01309939,0.0649770827716365,-0.1396422388920946,0.2185181521416559,39.81583741999998,27.019968093581074,47.02995214037161,2.9600638128378556,178.9524727474669,613.7987237432428,0.018271033214170968,-0.9638265955919887
-73.907525,40.80997833,2021-07-24 15:55:00-04:00,1.010935675,0.0768273716951788,-0.1067774936061381,0.1533382245047689,39.91496000000001,27.020619894805993,47.03092984220899,2.958760210388009,178.90195815253537,613.8247957922398,0.019141931556139545,-0.9638341958066784
-73.90740667,40.809905,2021-07-24 15:55:00-04:00,1.03269303,0.0479638009049773,-0.0924528301886792,0.1516483516483516,40.21574576,27.020620979321546,47.03093146898232,2.9587580413569015,178.9018741025799,613.8248391728619,0.019143380621838957,-0.9638342084524831
-73.90739667,40.80987,2021-07-24 15:55:00-04:00,1.030529316,0.0479638009049773,-0.0924528301886792,0.1516483516483516,40.21574576,27.02048653513688,47.030729802705316,2.9590269297262415,178.9122935268919,613.8194614054752,0.018963744234180135,-0.9638326407894775
-73.90739833,40.80982833,2021-07-24 15:55:00-04:00,1.030529316,0.0479638009049773,-0.0924528301886792,0.1516483516483516,40.21574576,27.020287135011195,47.030430702516796,2.9594257299776032,178.9277470366321,613.8114854004479,0.018697317550394842,-0.9638303157190322
-73.90741167,40.80977667,2021-07-24 15:55:00-04:00,1.026201886,0.0254901960784313,-0.0544354838709677,0.1246861924686192,40.21574576,27.020007201702132,47.03001080255319,2.9599855965957445,178.9494418680851,613.800288068085,0.0183232871782364,-0.9638270516054247
-73.907465,40.80964333,2021-07-24 15:55:00-04:00,1.026201886,0.0212914485165794,-0.0682730923694779,0.1312351543942992,40.49944142000004,27.019229742033087,47.02884461304963,2.9615405159338253,179.00969499243575,613.7691896813235,0.017284491436797552,-0.9638179861723275
-73.90749167,40.80957167,2021-07-24 15:55:00-04:00,1.026201886,0.0134987230937614,-0.0680507497116493,0.1566484517304189,40.78997312000001,27.018817721292116,47.02822658193817,2.962364557415773,179.0416265998612,613.7527088516845,0.01673397363098505,-0.9638131818762198
-73.90751833,40.80950167,2021-07-24 15:55:00-04:00,1.028365601,-0.0149611011370436,-0.0605670103092783,0.0729372007885102,40.78997312000001,27.01841348253981,47.027620223809706,2.9631730349203855,179.07295510316496,613.7365393015923,0.01619385365931046,-0.9638084683206359
-73.90753833,40.80944167,2021-07-24 15:55:00-04:00,1.028365601,-0.0104141438604989,-0.0227784730913642,-0.0174302788844621,40.78997312000001,27.018075345372893,47.02711301805933,2.9638493092542126,179.09916073360077,613.7230138149157,0.015742054726195862,-0.9638045255310783
-73.90755,40.80939833,2021-07-24 15:55:00-04:00,1.028365601,-0.0104141438604989,-0.0227784730913642,-0.0174302788844621,40.78997312000001,27.017839245853875,47.02675886878082,2.9643215082922496,179.1174584463247,613.7135698341549,0.015426592478212273,-0.9638017725337474
-73.90761333,40.80920333,2021-07-24 15:55:00-04:00,1.04134789,0.0118639599261798,-0.0783928069682495,0.1257403189066059,41.08050481999999,27.016745518009518,47.02511827701427,2.9665089639809668,179.20222235426246,613.6698207203807,0.01396521786000918,-0.9637890193106615
-73.90763833,40.80913833,2021-07-24 15:55:00-04:00,1.04134789,0.046685878962536,-0.0854751942618051,0.152787497084208,41.08050481999999,27.016369589395715,47.02455438409357,2.9672608212085687,179.23135682183207,613.6547835758286,0.013462924225172236,-0.9637846358605182
-73.90766,40.80906667,2021-07-24 15:55:00-04:00,1.03702046,0.3388429752066115,-0.3302052785923753,-0.0455226460758326,41.67865832000001,27.01597251785614,47.02395877678422,2.9680549642877145,179.2621298661489,613.6389007142458,0.012932380660303385,-0.9637800058769704
-73.90768,40.80899,2021-07-24 15:55:00-04:00,1.03702046,0.3858356940509915,-0.3588888888888888,-0.0831395992472047,41.67865832000001,27.015557156050818,47.023335734076234,2.968885687898367,179.2943204060617,613.6222862420327,0.012377398721418147,-0.9637751626229635
-73.90770167,40.80891167,2021-07-24 15:55:00-04:00,1.039184175,0.2055063913470993,-0.2138613861386138,0.017890520694259,41.67865832000001,27.01512926242516,47.02269389363774,2.969741475149687,179.3274821620504,613.6051704970063,0.011805672503551237,-0.9637701732438477
-73.90772667,40.808825,2021-07-24 15:55:00-04:00,1.039184175,0.0328299409061063,-0.0919819507115584,0.095717160103478,42.020460319999984,27.014652913435814,47.021979370153716,2.9706941731283694,179.36439920872434,613.5861165374325,0.011169203087488498,-0.9637646188594007
-73.90775667,40.808735,2021-07-24 15:55:00-04:00,1.026201886,-0.0461114934618031,-0.0047118521203334,0.1167755297116456,42.07856665999998,27.01414644257299,47.021219663859476,2.9717071148540275,179.40365070059357,613.5658577029195,0.010492486601193372,-0.9637587132440931
-73.907785,40.80864333,2021-07-24 15:55:00-04:00,1.026201886,-0.0566441040256501,0.0217953454008127,0.1392816512270437,42.07856665999998,27.013637289075056,47.02045593361258,2.97272542184988,179.44311009668286,613.5454915630024,0.009812185736149932,-0.9637527763483859
-73.90781833,40.80855,2021-07-24 15:55:00-04:00,1.024038171,-0.0178117048346055,-0.0392307692307692,0.1269789983844911,41.70942050000002,27.013105738437293,47.01965860765595,2.9737885231254113,179.4843052711097,613.5242295374918,0.009101959134233539,-0.9637465782947295
-73.90785667,40.80845667,2021-07-24 15:55:00-04:00,1.024038171,0.0163458045768252,-0.0790590050134978,0.0617035546613011,41.70942050000002,27.01255940078017,47.01883910117025,2.974881198439657,179.5266464395367,613.5023760312067,0.008371974989451634,-0.9637402078196086
-73.90789333,40.80836,2021-07-24 15:55:00-04:00,1.024038171,0.022264631043257,-0.0596768875700626,0.0715007944532717,41.70942050000002,27.01200267898398,47.01800401847596,2.975994642032045,179.56979237874174,613.4801071593591,0.0076281161706837726,-0.9637337162620422
-73.90792833,40.80826167,2021-07-24 15:55:00-04:00,1.024038171,0.0274483226025076,-0.0859598853868194,0.1004302032339415,40.42766300000005,27.011443346498332,47.0171650197475,2.977113307003333,179.61314064637915,613.4577338599335,0.006880769102697312,-0.9637271942629861
-73.90800833,40.80806667,2021-07-24 15:55:00-04:00,1.019710741,0.009480122324159,-0.0634664948453608,-0.1633480176211453,40.42766300000005,27.010302870055764,47.01545430508364,2.9793942598884757,179.70152757067842,613.4121148022306,0.005356931765621393,-0.9637138959360109
-73.90802667,40.80797667,2021-07-24 15:55:00-04:00,1.015383311,-0.0001528818223513,-0.0594524542361898,-0.0732748010174776,39.19033976000003,27.0098323490389,47.01474852355835,2.980335301922205,179.73799294948546,613.393293961556,0.004728249342545124,-0.9637084095076222
-73.90804667,40.807885,2021-07-24 15:55:00-04:00,1.015383311,0.0046272493573264,-0.0585048754062838,-0.0186810322356416,39.19033976000003,27.009349393904436,47.01402409085666,2.9813012121911266,179.77542197240618,613.3739757561775,0.004082953185121318,-0.9637027780933706
-73.90808667,40.80778833,2021-07-24 15:55:00-04:00,1.006728452,-0.000821692686935,-0.0585418933623503,0.0229007633587786,39.19033976000003,27.0087835498686,47.01317532480291,2.982432900262792,179.81927488518318,613.3513419947442,0.00332690576793864,-0.9636961801675171
-73.90813,40.80769167,2021-07-24 15:55:00-04:00,1.006728452,0.0093286033372749,-0.0717075892857142,0.0458328157992795,38.506735760000026,27.008207854586622,47.01231178187994,2.983584290826758,179.86389126953688,613.3283141834648,0.0025576956968514507,-0.9636894673729236
-73.90817333,40.80759667,2021-07-24 15:55:00-04:00,1.004564737,0.0362271540469973,-0.1005199306759098,-0.0088172213837477,38.506735760000026,27.007639902588455,47.01145985388269,2.9847201948230864,179.9079075493946,613.3055961035383,0.0017988317447670372,-0.9636828448675426
-73.90821333,40.8075,2021-07-24 15:55:00-04:00,1.004564737,0.2690677966101695,-0.2867883995703544,-0.0706784836523422,38.506735760000026,27.007074428439452,47.01061164265918,2.985851143121101,179.95173179594264,613.282977137578,0.0010432785485384854,-0.9636762512546901
-73.908245,40.80741333,2021-07-24 15:55:00-04:00,1.004564737,0.2371617302365224,-0.2567099567099567,-0.0740912034039404,38.16493376000005,27.006580257666613,47.00987038649992,2.9868394846667763,179.9900300308376,613.2632103066645,0.00038299671681204037,-0.96367048906244
-73.90827,40.80732833,2021-07-24 15:55:00-04:00,1.004564737,0.1471742543171114,-0.1729534510433386,-0.0775043774767302,38.16493376000005,27.006114115461376,47.009171173192065,2.9877717690772485,180.02615605174338,613.244564618455,-0.00023983499650591077,-0.9636650536924221
-73.90829833,40.80723833,2021-07-24 15:55:00-04:00,1.000237307,0.1428571428571428,-0.1653290529695024,-0.1464666403474141,38.16493376000005,27.005615140380204,47.00842271057031,2.988769719239593,180.0648266205342,613.2246056152081,-0.0009065360615852549,-0.963659235480371
-73.90836333,40.80704833,2021-07-24 15:56:00-04:00,1.000237307,0.6733574007220217,-0.6083275503122831,-0.2762114537444934,38.08290127999999,27.004546701490256,47.00682005223538,2.990906597019489,180.14763063450522,613.1818680596102,-0.0023341210708956632,-0.9636467771347348
-73.90839667,40.806955,2021-07-24 15:56:00-04:00,1.000357514,0.7402563770555484,-0.637626416473742,-0.3431940835498701,38.08290127999999,27.004017925083886,47.006026887625836,2.991964149832215,180.1886108059983,613.1607170033557,-0.0030406409084854143,-0.9636406114295205
-73.90842833,40.80687167,2021-07-24 15:56:00-04:00,1.000357514,0.6811200217479951,-0.5958709677419355,-0.3020317928202968,38.20253198,27.00354022947787,47.00531034421681,2.992919541044254,180.22563221546483,613.1416091791149,-0.0036789095943060663,-0.9636350413430844
-73.908455,40.80679667,2021-07-24 15:56:00-04:00,1.004684943,0.5681121331581253,-0.5325342465753424,-0.236614853195164,38.20253198,27.003116001486468,47.00467400222969,2.9937679970270734,180.2585098847991,613.1246400594586,-0.0042457380079513555,-0.9636300947064584
-73.90848,40.80674,2021-07-24 15:56:00-04:00,1.004684943,0.777299880525687,-0.6968176114976616,-0.3630199743448781,38.20253198,27.00278075262044,47.00417112893066,2.9944384947591174,180.28449167191576,613.1112301048175,-0.004693677763817408,-0.9636261855954309
-73.90849667,40.80669667,2021-07-24 15:56:00-04:00,1.004684943,0.777299880525687,-0.6968176114976616,-0.3630199743448781,38.20253198,27.0025319357771,47.00379790366565,2.994936128445804,180.30377497727488,613.101277431084,-0.00502613215027065,-0.9636232843099538
-73.90853,40.80663333,2021-07-24 15:56:00-04:00,1.006848658,0.6222305670296658,-0.5716711132670386,-0.301727601446364,38.56826011999999,27.002140889818797,47.003211334728206,2.995718220362402,180.33408103904307,613.085635592752,-0.005548624688937635,-0.9636187245866473
-73.90859333,40.80654167,2021-07-24 15:56:00-04:00,1.004684943,0.7145047923322684,-0.6349012917377529,-0.3596837944664031,38.60244032000003,27.00152883263868,47.00229324895802,2.996942334722639,180.38151547050225,613.0611533055472,-0.006366419383045155,-0.9636115878004717
-73.90863333,40.80648333,2021-07-24 15:56:00-04:00,1.004684943,0.4348118279569892,-0.3836681788723266,-0.1495490644770494,38.60244032000003,27.00114019419716,47.00171029129574,2.997719611605682,180.4116349497202,613.0456077678864,-0.006885695139831653,-0.9636070561495953
